Year,Teknologia berriztagarri mota,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2012,Eolikoa,,Plentzia-Mungia,,W_PER_CAPITA,Plentzia-Mungia,0.2
2021,Eolikoa,,Plentzia-Mungia,,W_PER_CAPITA,Plentzia-Mungia,0.3
2011,Eolikoa,,Plentzia-Mungia,,W_PER_CAPITA,Plentzia-Mungia,0.2
2013,Eolikoa,,Plentzia-Mungia,,W_PER_CAPITA,Plentzia-Mungia,0.2
2010,Eolikoa,,Plentzia-Mungia,,W_PER_CAPITA,Plentzia-Mungia,0.2
2020,Eolikoa,,Plentzia-Mungia,,W_PER_CAPITA,Plentzia-Mungia,0.3
2022,Eolikoa,,Plentzia-Mungia,,W_PER_CAPITA,Plentzia-Mungia,0.3
2019,Eolikoa,,Plentzia-Mungia,,W_PER_CAPITA,Plentzia-Mungia,0.3
2023,Eolikoa,,Plentzia-Mungia,,W_PER_CAPITA,Plentzia-Mungia,0.3
2015,Eolikoa,,Plentzia-Mungia,,W_PER_CAPITA,Plentzia-Mungia,0.2
2016,Eolikoa,,Plentzia-Mungia,,W_PER_CAPITA,Plentzia-Mungia,0.3
2018,Eolikoa,,Plentzia-Mungia,,W_PER_CAPITA,Plentzia-Mungia,0.3
2017,Eolikoa,,Plentzia-Mungia,,W_PER_CAPITA,Plentzia-Mungia,0.3
2014,Eolikoa,,Plentzia-Mungia,,W_PER_CAPITA,Plentzia-Mungia,0.2
2018,Eolikoa,,Tolosaldea,,W_PER_CAPITA,Tolosaldea,0.2
2011,Eolikoa,,Tolosaldea,,W_PER_CAPITA,Tolosaldea,0.0
2015,Eolikoa,,Tolosaldea,,W_PER_CAPITA,Tolosaldea,0.2
2021,Eolikoa,,Tolosaldea,,W_PER_CAPITA,Tolosaldea,0.2
2016,Eolikoa,,Tolosaldea,,W_PER_CAPITA,Tolosaldea,0.2
2010,Eolikoa,,Tolosaldea,,W_PER_CAPITA,Tolosaldea,0.0
2017,Eolikoa,,Tolosaldea,,W_PER_CAPITA,Tolosaldea,0.2
2019,Eolikoa,,Tolosaldea,,W_PER_CAPITA,Tolosaldea,0.2
2020,Eolikoa,,Tolosaldea,,W_PER_CAPITA,Tolosaldea,0.2
2014,Eolikoa,,Tolosaldea,,W_PER_CAPITA,Tolosaldea,0.2
2022,Eolikoa,,Tolosaldea,,W_PER_CAPITA,Tolosaldea,0.2
2013,Eolikoa,,Tolosaldea,,W_PER_CAPITA,Tolosaldea,0.1
2023,Eolikoa,,Tolosaldea,,W_PER_CAPITA,Tolosaldea,0.2
2012,Eolikoa,,Tolosaldea,,W_PER_CAPITA,Tolosaldea,0.1
2018,Eolikoa,,Urola Kosta,,W_PER_CAPITA,Urola Kosta,0.0
2015,Eolikoa,,Urola Kosta,,W_PER_CAPITA,Urola Kosta,0.0
2022,Eolikoa,,Urola Kosta,,W_PER_CAPITA,Urola Kosta,0.0
2016,Eolikoa,,Urola Kosta,,W_PER_CAPITA,Urola Kosta,0.0
2021,Eolikoa,,Urola Kosta,,W_PER_CAPITA,Urola Kosta,0.0
2013,Eolikoa,,Urola Kosta,,W_PER_CAPITA,Urola Kosta,0.0
2010,Eolikoa,,Urola Kosta,,W_PER_CAPITA,Urola Kosta,0.0
2011,Eolikoa,,Urola Kosta,,W_PER_CAPITA,Urola Kosta,0.0
2017,Eolikoa,,Urola Kosta,,W_PER_CAPITA,Urola Kosta,0.0
2020,Eolikoa,,Urola Kosta,,W_PER_CAPITA,Urola Kosta,0.0
2012,Eolikoa,,Urola Kosta,,W_PER_CAPITA,Urola Kosta,0.0
2023,Eolikoa,,Urola Kosta,,W_PER_CAPITA,Urola Kosta,0.0
2019,Eolikoa,,Urola Kosta,,W_PER_CAPITA,Urola Kosta,0.0
2014,Eolikoa,,Urola Kosta,,W_PER_CAPITA,Urola Kosta,0.0
2016,Eolikoa,ES211,,,W_PER_CAPITA,ES211,260.9
2018,Eolikoa,ES211,,,W_PER_CAPITA,ES211,257.4
2020,Eolikoa,ES211,,,W_PER_CAPITA,ES211,255.7
2013,Eolikoa,ES211,,,W_PER_CAPITA,ES211,263.4
2012,Eolikoa,ES211,,,W_PER_CAPITA,ES211,263.2
2017,Eolikoa,ES211,,,W_PER_CAPITA,ES211,259.3
2021,Eolikoa,ES211,,,W_PER_CAPITA,ES211,255.1
2023,Eolikoa,ES211,,,W_PER_CAPITA,ES211,251.7
2011,Eolikoa,ES211,,,W_PER_CAPITA,ES211,261.9
2014,Eolikoa,ES211,,,W_PER_CAPITA,ES211,262.0
2015,Eolikoa,ES211,,,W_PER_CAPITA,ES211,271.2
2010,Eolikoa,ES211,,,W_PER_CAPITA,ES211,264.4
2022,Eolikoa,ES211,,,W_PER_CAPITA,ES211,253.4
2019,Eolikoa,ES211,,,W_PER_CAPITA,ES211,255.7
2019,Eolikoa,ES213,,,W_PER_CAPITA,ES213,38.4
2013,Eolikoa,ES213,,,W_PER_CAPITA,ES213,38.5
2021,Eolikoa,ES213,,,W_PER_CAPITA,ES213,38.8
2016,Eolikoa,ES213,,,W_PER_CAPITA,ES213,38.7
2020,Eolikoa,ES213,,,W_PER_CAPITA,ES213,38.6
2012,Eolikoa,ES213,,,W_PER_CAPITA,ES213,38.3
2014,Eolikoa,ES213,,,W_PER_CAPITA,ES213,38.6
2022,Eolikoa,ES213,,,W_PER_CAPITA,ES213,38.6
2023,Eolikoa,ES213,,,W_PER_CAPITA,ES213,38.4
2010,Eolikoa,ES213,,,W_PER_CAPITA,ES213,38.2
2011,Eolikoa,ES213,,,W_PER_CAPITA,ES213,38.2
2015,Eolikoa,ES213,,,W_PER_CAPITA,ES213,38.7
2018,Eolikoa,ES213,,,W_PER_CAPITA,ES213,38.6
2017,Eolikoa,ES213,,,W_PER_CAPITA,ES213,38.7
2020,Eolikoa,ES212,,,W_PER_CAPITA,ES212,34.4
2014,Eolikoa,ES212,,,W_PER_CAPITA,ES212,37.4
2012,Eolikoa,ES212,,,W_PER_CAPITA,ES212,37.4
2018,Eolikoa,ES212,,,W_PER_CAPITA,ES212,34.5
2013,Eolikoa,ES212,,,W_PER_CAPITA,ES212,37.4
2017,Eolikoa,ES212,,,W_PER_CAPITA,ES212,34.6
2021,Eolikoa,ES212,,,W_PER_CAPITA,ES212,34.5
2019,Eolikoa,ES212,,,W_PER_CAPITA,ES212,34.3
2023,Eolikoa,ES212,,,W_PER_CAPITA,ES212,34.2
2011,Eolikoa,ES212,,,W_PER_CAPITA,ES212,37.5
2016,Eolikoa,ES212,,,W_PER_CAPITA,ES212,34.7
2010,Eolikoa,ES212,,,W_PER_CAPITA,ES212,37.7
2022,Eolikoa,ES212,,,W_PER_CAPITA,ES212,34.3
2015,Eolikoa,ES212,,,W_PER_CAPITA,ES212,37.3
2017,Eguzki-energia termikoa,,,,W_PER_CAPITA,,8.7
2011,Eguzki-energia termikoa,,,,W_PER_CAPITA,,5.2
2018,Eguzki-energia termikoa,,,,W_PER_CAPITA,,10.6
2021,Eguzki-energia termikoa,,,,W_PER_CAPITA,,12.1
2019,Eguzki-energia termikoa,,,,W_PER_CAPITA,,11.3
2020,Eguzki-energia termikoa,,,,W_PER_CAPITA,,11.9
2012,Eguzki-energia termikoa,,,,W_PER_CAPITA,,5.4
2013,Eguzki-energia termikoa,,,,W_PER_CAPITA,,5.6
2014,Eguzki-energia termikoa,,,,W_PER_CAPITA,,5.9
2016,Eguzki-energia termikoa,,,,W_PER_CAPITA,,8.2
2015,Eguzki-energia termikoa,,,,W_PER_CAPITA,,6.0
2010,Eguzki-energia termikoa,,,,W_PER_CAPITA,,5.0
2022,Eguzki-energia termikoa,,,,W_PER_CAPITA,,12.2
2023,Eguzki-energia termikoa,,,,W_PER_CAPITA,,12.1
2012,Eguzki-energia termikoa,,,ES48001,W_PER_CAPITA,ES48001,12.2
2017,Eguzki-energia termikoa,,,ES48001,W_PER_CAPITA,ES48001,12.9
2016,Eguzki-energia termikoa,,,ES48001,W_PER_CAPITA,ES48001,12.9
2014,Eguzki-energia termikoa,,,ES48001,W_PER_CAPITA,ES48001,13.0
2021,Eguzki-energia termikoa,,,ES48001,W_PER_CAPITA,ES48001,16.5
2019,Eguzki-energia termikoa,,,ES48001,W_PER_CAPITA,ES48001,16.4
2023,Eguzki-energia termikoa,,,ES48001,W_PER_CAPITA,ES48001,16.4
2020,Eguzki-energia termikoa,,,ES48001,W_PER_CAPITA,ES48001,16.7
2015,Eguzki-energia termikoa,,,ES48001,W_PER_CAPITA,ES48001,13.0
2013,Eguzki-energia termikoa,,,ES48001,W_PER_CAPITA,ES48001,12.1
2011,Eguzki-energia termikoa,,,ES48001,W_PER_CAPITA,ES48001,12.3
2018,Eguzki-energia termikoa,,,ES48001,W_PER_CAPITA,ES48001,14.8
2010,Eguzki-energia termikoa,,,ES48001,W_PER_CAPITA,ES48001,12.0
2022,Eguzki-energia termikoa,,,ES48001,W_PER_CAPITA,ES48001,16.4
2022,Eguzki-energia termikoa,,,Abaltzisketa,W_PER_CAPITA,Abaltzisketa,15.0
2014,Eguzki-energia termikoa,,,Abaltzisketa,W_PER_CAPITA,Abaltzisketa,14.1
2015,Eguzki-energia termikoa,,,Abaltzisketa,W_PER_CAPITA,Abaltzisketa,14.3
2021,Eguzki-energia termikoa,,,Abaltzisketa,W_PER_CAPITA,Abaltzisketa,15.8
2019,Eguzki-energia termikoa,,,Abaltzisketa,W_PER_CAPITA,Abaltzisketa,15.3
2016,Eguzki-energia termikoa,,,Abaltzisketa,W_PER_CAPITA,Abaltzisketa,15.0
2011,Eguzki-energia termikoa,,,Abaltzisketa,W_PER_CAPITA,Abaltzisketa,15.1
2013,Eguzki-energia termikoa,,,Abaltzisketa,W_PER_CAPITA,Abaltzisketa,15.0
2018,Eguzki-energia termikoa,,,Abaltzisketa,W_PER_CAPITA,Abaltzisketa,14.6
2020,Eguzki-energia termikoa,,,Abaltzisketa,W_PER_CAPITA,Abaltzisketa,15.6
2023,Eguzki-energia termikoa,,,Abaltzisketa,W_PER_CAPITA,Abaltzisketa,15.3
2017,Eguzki-energia termikoa,,,Abaltzisketa,W_PER_CAPITA,Abaltzisketa,15.3
2012,Eguzki-energia termikoa,,,Abaltzisketa,W_PER_CAPITA,Abaltzisketa,15.0
2010,Eguzki-energia termikoa,,,Abaltzisketa,W_PER_CAPITA,Abaltzisketa,15.3
2017,Eguzki-energia termikoa,,,ES48002,W_PER_CAPITA,ES48002,1.9
2013,Eguzki-energia termikoa,,,ES48002,W_PER_CAPITA,ES48002,1.9
2010,Eguzki-energia termikoa,,,ES48002,W_PER_CAPITA,ES48002,1.8
2019,Eguzki-energia termikoa,,,ES48002,W_PER_CAPITA,ES48002,1.9
2015,Eguzki-energia termikoa,,,ES48002,W_PER_CAPITA,ES48002,1.9
2023,Eguzki-energia termikoa,,,ES48002,W_PER_CAPITA,ES48002,1.9
2018,Eguzki-energia termikoa,,,ES48002,W_PER_CAPITA,ES48002,1.9
2016,Eguzki-energia termikoa,,,ES48002,W_PER_CAPITA,ES48002,1.9
2014,Eguzki-energia termikoa,,,ES48002,W_PER_CAPITA,ES48002,1.9
2011,Eguzki-energia termikoa,,,ES48002,W_PER_CAPITA,ES48002,1.8
2012,Eguzki-energia termikoa,,,ES48002,W_PER_CAPITA,ES48002,1.8
2020,Eguzki-energia termikoa,,,ES48002,W_PER_CAPITA,ES48002,1.9
2021,Eguzki-energia termikoa,,,ES48002,W_PER_CAPITA,ES48002,1.9
2022,Eguzki-energia termikoa,,,ES48002,W_PER_CAPITA,ES48002,1.9
2023,Eguzki-energia termikoa,,,Aduna,W_PER_CAPITA,Aduna,7.3
2018,Eguzki-energia termikoa,,,Aduna,W_PER_CAPITA,Aduna,7.5
2010,Eguzki-energia termikoa,,,Aduna,W_PER_CAPITA,Aduna,8.1
2013,Eguzki-energia termikoa,,,Aduna,W_PER_CAPITA,Aduna,7.7
2012,Eguzki-energia termikoa,,,Aduna,W_PER_CAPITA,Aduna,7.9
2011,Eguzki-energia termikoa,,,Aduna,W_PER_CAPITA,Aduna,8.1
2019,Eguzki-energia termikoa,,,Aduna,W_PER_CAPITA,Aduna,7.5
2021,Eguzki-energia termikoa,,,Aduna,W_PER_CAPITA,Aduna,7.5
2022,Eguzki-energia termikoa,,,Aduna,W_PER_CAPITA,Aduna,7.2
2020,Eguzki-energia termikoa,,,Aduna,W_PER_CAPITA,Aduna,7.5
2016,Eguzki-energia termikoa,,,Aduna,W_PER_CAPITA,Aduna,7.5
2017,Eguzki-energia termikoa,,,Aduna,W_PER_CAPITA,Aduna,7.5
2015,Eguzki-energia termikoa,,,Aduna,W_PER_CAPITA,Aduna,7.4
2014,Eguzki-energia termikoa,,,Aduna,W_PER_CAPITA,Aduna,7.4
2016,Eguzki-energia termikoa,,,Agurain / Salvatierra,W_PER_CAPITA,Agurain / Salvatierra,3.2
2013,Eguzki-energia termikoa,,,Agurain / Salvatierra,W_PER_CAPITA,Agurain / Salvatierra,3.3
2019,Eguzki-energia termikoa,,,Agurain / Salvatierra,W_PER_CAPITA,Agurain / Salvatierra,3.1
2021,Eguzki-energia termikoa,,,Agurain / Salvatierra,W_PER_CAPITA,Agurain / Salvatierra,3.2
2015,Eguzki-energia termikoa,,,Agurain / Salvatierra,W_PER_CAPITA,Agurain / Salvatierra,3.2
2011,Eguzki-energia termikoa,,,Agurain / Salvatierra,W_PER_CAPITA,Agurain / Salvatierra,0.8
2020,Eguzki-energia termikoa,,,Agurain / Salvatierra,W_PER_CAPITA,Agurain / Salvatierra,3.2
2018,Eguzki-energia termikoa,,,Agurain / Salvatierra,W_PER_CAPITA,Agurain / Salvatierra,3.2
2012,Eguzki-energia termikoa,,,Agurain / Salvatierra,W_PER_CAPITA,Agurain / Salvatierra,3.3
2017,Eguzki-energia termikoa,,,Agurain / Salvatierra,W_PER_CAPITA,Agurain / Salvatierra,3.2
2014,Eguzki-energia termikoa,,,Agurain / Salvatierra,W_PER_CAPITA,Agurain / Salvatierra,3.3
2010,Eguzki-energia termikoa,,,Agurain / Salvatierra,W_PER_CAPITA,Agurain / Salvatierra,0.9
2022,Eguzki-energia termikoa,,,Agurain / Salvatierra,W_PER_CAPITA,Agurain / Salvatierra,3.2
2023,Eguzki-energia termikoa,,,Agurain / Salvatierra,W_PER_CAPITA,Agurain / Salvatierra,3.2
2022,Eguzki-energia termikoa,,,Aia,W_PER_CAPITA,Aia,20.7
2011,Eguzki-energia termikoa,,,Aia,W_PER_CAPITA,Aia,8.4
2019,Eguzki-energia termikoa,,,Aia,W_PER_CAPITA,Aia,18.4
2023,Eguzki-energia termikoa,,,Aia,W_PER_CAPITA,Aia,20.6
2014,Eguzki-energia termikoa,,,Aia,W_PER_CAPITA,Aia,9.0
2017,Eguzki-energia termikoa,,,Aia,W_PER_CAPITA,Aia,15.4
2020,Eguzki-energia termikoa,,,Aia,W_PER_CAPITA,Aia,18.0
2012,Eguzki-energia termikoa,,,Aia,W_PER_CAPITA,Aia,8.4
2015,Eguzki-energia termikoa,,,Aia,W_PER_CAPITA,Aia,9.0
2021,Eguzki-energia termikoa,,,Aia,W_PER_CAPITA,Aia,21.1
2018,Eguzki-energia termikoa,,,Aia,W_PER_CAPITA,Aia,15.6
2016,Eguzki-energia termikoa,,,Aia,W_PER_CAPITA,Aia,13.9
2013,Eguzki-energia termikoa,,,Aia,W_PER_CAPITA,Aia,8.4
2010,Eguzki-energia termikoa,,,Aia,W_PER_CAPITA,Aia,7.0
2017,Eguzki-energia termikoa,,,Aizarnazabal,W_PER_CAPITA,Aizarnazabal,0.0
2021,Eguzki-energia termikoa,,,Aizarnazabal,W_PER_CAPITA,Aizarnazabal,0.0
2020,Eguzki-energia termikoa,,,Aizarnazabal,W_PER_CAPITA,Aizarnazabal,0.0
2015,Eguzki-energia termikoa,,,Aizarnazabal,W_PER_CAPITA,Aizarnazabal,0.0
2016,Eguzki-energia termikoa,,,Aizarnazabal,W_PER_CAPITA,Aizarnazabal,0.0
2012,Eguzki-energia termikoa,,,Aizarnazabal,W_PER_CAPITA,Aizarnazabal,0.0
2014,Eguzki-energia termikoa,,,Aizarnazabal,W_PER_CAPITA,Aizarnazabal,0.0
2022,Eguzki-energia termikoa,,,Aizarnazabal,W_PER_CAPITA,Aizarnazabal,0.0
2011,Eguzki-energia termikoa,,,Aizarnazabal,W_PER_CAPITA,Aizarnazabal,0.0
2023,Eguzki-energia termikoa,,,Aizarnazabal,W_PER_CAPITA,Aizarnazabal,0.0
2019,Eguzki-energia termikoa,,,Aizarnazabal,W_PER_CAPITA,Aizarnazabal,0.0
2018,Eguzki-energia termikoa,,,Aizarnazabal,W_PER_CAPITA,Aizarnazabal,0.0
2013,Eguzki-energia termikoa,,,Aizarnazabal,W_PER_CAPITA,Aizarnazabal,0.0
2010,Eguzki-energia termikoa,,,Aizarnazabal,W_PER_CAPITA,Aizarnazabal,0.0
2020,Eguzki-energia termikoa,,,ES48911,W_PER_CAPITA,ES48911,92.7
2016,Eguzki-energia termikoa,,,ES48911,W_PER_CAPITA,ES48911,93.5
2018,Eguzki-energia termikoa,,,ES48911,W_PER_CAPITA,ES48911,95.4
2023,Eguzki-energia termikoa,,,ES48911,W_PER_CAPITA,ES48911,93.5
2013,Eguzki-energia termikoa,,,ES48911,W_PER_CAPITA,ES48911,94.7
2011,Eguzki-energia termikoa,,,ES48911,W_PER_CAPITA,ES48911,58.4
2021,Eguzki-energia termikoa,,,ES48911,W_PER_CAPITA,ES48911,93.1
2019,Eguzki-energia termikoa,,,ES48911,W_PER_CAPITA,ES48911,98.2
2017,Eguzki-energia termikoa,,,ES48911,W_PER_CAPITA,ES48911,94.3
2015,Eguzki-energia termikoa,,,ES48911,W_PER_CAPITA,ES48911,93.0
2012,Eguzki-energia termikoa,,,ES48911,W_PER_CAPITA,ES48911,59.5
2022,Eguzki-energia termikoa,,,ES48911,W_PER_CAPITA,ES48911,93.1
2010,Eguzki-energia termikoa,,,ES48911,W_PER_CAPITA,ES48911,58.5
2014,Eguzki-energia termikoa,,,ES48911,W_PER_CAPITA,ES48911,95.5
2020,Eguzki-energia termikoa,,,Albiztur,W_PER_CAPITA,Albiztur,0.0
2023,Eguzki-energia termikoa,,,Albiztur,W_PER_CAPITA,Albiztur,0.0
2010,Eguzki-energia termikoa,,,Albiztur,W_PER_CAPITA,Albiztur,0.0
2019,Eguzki-energia termikoa,,,Albiztur,W_PER_CAPITA,Albiztur,0.0
2012,Eguzki-energia termikoa,,,Albiztur,W_PER_CAPITA,Albiztur,0.0
2016,Eguzki-energia termikoa,,,Albiztur,W_PER_CAPITA,Albiztur,0.0
2021,Eguzki-energia termikoa,,,Albiztur,W_PER_CAPITA,Albiztur,0.0
2013,Eguzki-energia termikoa,,,Albiztur,W_PER_CAPITA,Albiztur,0.0
2022,Eguzki-energia termikoa,,,Albiztur,W_PER_CAPITA,Albiztur,0.0
2017,Eguzki-energia termikoa,,,Albiztur,W_PER_CAPITA,Albiztur,0.0
2018,Eguzki-energia termikoa,,,Albiztur,W_PER_CAPITA,Albiztur,0.0
2015,Eguzki-energia termikoa,,,Albiztur,W_PER_CAPITA,Albiztur,0.0
2014,Eguzki-energia termikoa,,,Albiztur,W_PER_CAPITA,Albiztur,0.0
2011,Eguzki-energia termikoa,,,Albiztur,W_PER_CAPITA,Albiztur,0.0
2021,Eguzki-energia termikoa,,,Alegia,W_PER_CAPITA,Alegia,1.7
2023,Eguzki-energia termikoa,,,Alegia,W_PER_CAPITA,Alegia,1.6
2013,Eguzki-energia termikoa,,,Alegia,W_PER_CAPITA,Alegia,1.7
2022,Eguzki-energia termikoa,,,Alegia,W_PER_CAPITA,Alegia,1.7
2012,Eguzki-energia termikoa,,,Alegia,W_PER_CAPITA,Alegia,1.7
2015,Eguzki-energia termikoa,,,Alegia,W_PER_CAPITA,Alegia,1.7
2014,Eguzki-energia termikoa,,,Alegia,W_PER_CAPITA,Alegia,1.7
2017,Eguzki-energia termikoa,,,Alegia,W_PER_CAPITA,Alegia,1.7
2020,Eguzki-energia termikoa,,,Alegia,W_PER_CAPITA,Alegia,1.7
2018,Eguzki-energia termikoa,,,Alegia,W_PER_CAPITA,Alegia,1.7
2019,Eguzki-energia termikoa,,,Alegia,W_PER_CAPITA,Alegia,1.7
2016,Eguzki-energia termikoa,,,Alegia,W_PER_CAPITA,Alegia,1.7
2011,Eguzki-energia termikoa,,,Alegia,W_PER_CAPITA,Alegia,1.7
2010,Eguzki-energia termikoa,,,Alegia,W_PER_CAPITA,Alegia,1.7
2016,Eguzki-energia termikoa,,,Alegría-Dulantzi,W_PER_CAPITA,Alegría-Dulantzi,9.3
2020,Eguzki-energia termikoa,,,Alegría-Dulantzi,W_PER_CAPITA,Alegría-Dulantzi,9.0
2018,Eguzki-energia termikoa,,,Alegría-Dulantzi,W_PER_CAPITA,Alegría-Dulantzi,9.2
2014,Eguzki-energia termikoa,,,Alegría-Dulantzi,W_PER_CAPITA,Alegría-Dulantzi,9.3
2011,Eguzki-energia termikoa,,,Alegría-Dulantzi,W_PER_CAPITA,Alegría-Dulantzi,9.4
2019,Eguzki-energia termikoa,,,Alegría-Dulantzi,W_PER_CAPITA,Alegría-Dulantzi,9.0
2012,Eguzki-energia termikoa,,,Alegría-Dulantzi,W_PER_CAPITA,Alegría-Dulantzi,9.4
2023,Eguzki-energia termikoa,,,Alegría-Dulantzi,W_PER_CAPITA,Alegría-Dulantzi,8.9
2013,Eguzki-energia termikoa,,,Alegría-Dulantzi,W_PER_CAPITA,Alegría-Dulantzi,9.2
2022,Eguzki-energia termikoa,,,Alegría-Dulantzi,W_PER_CAPITA,Alegría-Dulantzi,8.9
2010,Eguzki-energia termikoa,,,Alegría-Dulantzi,W_PER_CAPITA,Alegría-Dulantzi,9.7
2017,Eguzki-energia termikoa,,,Alegría-Dulantzi,W_PER_CAPITA,Alegría-Dulantzi,9.2
2021,Eguzki-energia termikoa,,,Alegría-Dulantzi,W_PER_CAPITA,Alegría-Dulantzi,8.9
2015,Eguzki-energia termikoa,,,Alegría-Dulantzi,W_PER_CAPITA,Alegría-Dulantzi,9.4
2016,Eguzki-energia termikoa,,,Alkiza,W_PER_CAPITA,Alkiza,46.4
2022,Eguzki-energia termikoa,,,Alkiza,W_PER_CAPITA,Alkiza,45.5
2011,Eguzki-energia termikoa,,,Alkiza,W_PER_CAPITA,Alkiza,8.4
2019,Eguzki-energia termikoa,,,Alkiza,W_PER_CAPITA,Alkiza,46.3
2020,Eguzki-energia termikoa,,,Alkiza,W_PER_CAPITA,Alkiza,46.6
2021,Eguzki-energia termikoa,,,Alkiza,W_PER_CAPITA,Alkiza,47.2
2017,Eguzki-energia termikoa,,,Alkiza,W_PER_CAPITA,Alkiza,45.8
2010,Eguzki-energia termikoa,,,Alkiza,W_PER_CAPITA,Alkiza,8.7
2014,Eguzki-energia termikoa,,,Alkiza,W_PER_CAPITA,Alkiza,33.6
2023,Eguzki-energia termikoa,,,Alkiza,W_PER_CAPITA,Alkiza,46.6
2018,Eguzki-energia termikoa,,,Alkiza,W_PER_CAPITA,Alkiza,46.8
2015,Eguzki-energia termikoa,,,Alkiza,W_PER_CAPITA,Alkiza,47.3
2013,Eguzki-energia termikoa,,,Alkiza,W_PER_CAPITA,Alkiza,33.3
2012,Eguzki-energia termikoa,,,Alkiza,W_PER_CAPITA,Alkiza,22.9
2014,Eguzki-energia termikoa,,,ES48912,W_PER_CAPITA,ES48912,2.2
2021,Eguzki-energia termikoa,,,ES48912,W_PER_CAPITA,ES48912,2.0
2011,Eguzki-energia termikoa,,,ES48912,W_PER_CAPITA,ES48912,2.1
2017,Eguzki-energia termikoa,,,ES48912,W_PER_CAPITA,ES48912,2.1
2022,Eguzki-energia termikoa,,,ES48912,W_PER_CAPITA,ES48912,2.0
2020,Eguzki-energia termikoa,,,ES48912,W_PER_CAPITA,ES48912,2.0
2015,Eguzki-energia termikoa,,,ES48912,W_PER_CAPITA,ES48912,2.2
2013,Eguzki-energia termikoa,,,ES48912,W_PER_CAPITA,ES48912,2.1
2010,Eguzki-energia termikoa,,,ES48912,W_PER_CAPITA,ES48912,2.1
2016,Eguzki-energia termikoa,,,ES48912,W_PER_CAPITA,ES48912,2.1
2012,Eguzki-energia termikoa,,,ES48912,W_PER_CAPITA,ES48912,2.1
2018,Eguzki-energia termikoa,,,ES48912,W_PER_CAPITA,ES48912,2.1
2019,Eguzki-energia termikoa,,,ES48912,W_PER_CAPITA,ES48912,2.1
2023,Eguzki-energia termikoa,,,ES48912,W_PER_CAPITA,ES48912,2.0
2019,Eguzki-energia termikoa,,,ES20906,W_PER_CAPITA,ES20906,0.0
2017,Eguzki-energia termikoa,,,ES20906,W_PER_CAPITA,ES20906,0.0
2022,Eguzki-energia termikoa,,,ES20906,W_PER_CAPITA,ES20906,0.0
2023,Eguzki-energia termikoa,,,ES20906,W_PER_CAPITA,ES20906,0.0
2021,Eguzki-energia termikoa,,,ES20906,W_PER_CAPITA,ES20906,0.0
2018,Eguzki-energia termikoa,,,ES20906,W_PER_CAPITA,ES20906,0.0
2015,Eguzki-energia termikoa,,,ES20906,W_PER_CAPITA,ES20906,0.0
2013,Eguzki-energia termikoa,,,ES20906,W_PER_CAPITA,ES20906,0.0
2010,Eguzki-energia termikoa,,,ES20906,W_PER_CAPITA,ES20906,0.0
2016,Eguzki-energia termikoa,,,ES20906,W_PER_CAPITA,ES20906,0.0
2012,Eguzki-energia termikoa,,,ES20906,W_PER_CAPITA,ES20906,0.0
2020,Eguzki-energia termikoa,,,ES20906,W_PER_CAPITA,ES20906,0.0
2014,Eguzki-energia termikoa,,,ES20906,W_PER_CAPITA,ES20906,0.0
2011,Eguzki-energia termikoa,,,ES20906,W_PER_CAPITA,ES20906,0.0
2022,Eguzki-energia termikoa,,,Altzo,W_PER_CAPITA,Altzo,25.6
2020,Eguzki-energia termikoa,,,Altzo,W_PER_CAPITA,Altzo,19.7
2013,Eguzki-energia termikoa,,,Altzo,W_PER_CAPITA,Altzo,8.7
2010,Eguzki-energia termikoa,,,Altzo,W_PER_CAPITA,Altzo,8.5
2018,Eguzki-energia termikoa,,,Altzo,W_PER_CAPITA,Altzo,21.3
2011,Eguzki-energia termikoa,,,Altzo,W_PER_CAPITA,Altzo,8.4
2015,Eguzki-energia termikoa,,,Altzo,W_PER_CAPITA,Altzo,21.3
2016,Eguzki-energia termikoa,,,Altzo,W_PER_CAPITA,Altzo,22.0
2023,Eguzki-energia termikoa,,,Altzo,W_PER_CAPITA,Altzo,25.8
2019,Eguzki-energia termikoa,,,Altzo,W_PER_CAPITA,Altzo,20.0
2017,Eguzki-energia termikoa,,,Altzo,W_PER_CAPITA,Altzo,21.8
2014,Eguzki-energia termikoa,,,Altzo,W_PER_CAPITA,Altzo,8.7
2012,Eguzki-energia termikoa,,,Altzo,W_PER_CAPITA,Altzo,8.5
2021,Eguzki-energia termikoa,,,Altzo,W_PER_CAPITA,Altzo,27.1
2021,Eguzki-energia termikoa,,,Amezketa,W_PER_CAPITA,Amezketa,20.0
2014,Eguzki-energia termikoa,,,Amezketa,W_PER_CAPITA,Amezketa,7.2
2020,Eguzki-energia termikoa,,,Amezketa,W_PER_CAPITA,Amezketa,20.1
2010,Eguzki-energia termikoa,,,Amezketa,W_PER_CAPITA,Amezketa,0.0
2017,Eguzki-energia termikoa,,,Amezketa,W_PER_CAPITA,Amezketa,20.2
2012,Eguzki-energia termikoa,,,Amezketa,W_PER_CAPITA,Amezketa,3.8
2013,Eguzki-energia termikoa,,,Amezketa,W_PER_CAPITA,Amezketa,3.8
2015,Eguzki-energia termikoa,,,Amezketa,W_PER_CAPITA,Amezketa,17.0
2022,Eguzki-energia termikoa,,,Amezketa,W_PER_CAPITA,Amezketa,20.2
