Year,Series,Province,County,Municipality,Units,GeoCode,Value
2019,EU_XPD_LOCALGBPC,,,Ubide,%,Ubide,137.82
2021,EU_XPD_LOCALGBPC,,,Ubide,%,Ubide,91.69
2012,EU_XPD_LOCALGBPC,,,Ugao-Miraballes,%,Ugao-Miraballes,100.12
2016,EU_XPD_LOCALGBPC,,,Ugao-Miraballes,%,Ugao-Miraballes,98.55
2018,EU_XPD_LOCALGBPC,,,Ugao-Miraballes,%,Ugao-Miraballes,94.06
2010,EU_XPD_LOCALGBPC,,,Ugao-Miraballes,%,Ugao-Miraballes,98.38
2020,EU_XPD_LOCALGBPC,,,Ugao-Miraballes,%,Ugao-Miraballes,88.42
2014,EU_XPD_LOCALGBPC,,,Ugao-Miraballes,%,Ugao-Miraballes,86.96
2022,EU_XPD_LOCALGBPC,,,Ugao-Miraballes,%,Ugao-Miraballes,101.07
2011,EU_XPD_LOCALGBPC,,,Ugao-Miraballes,%,Ugao-Miraballes,93.02
2013,EU_XPD_LOCALGBPC,,,Ugao-Miraballes,%,Ugao-Miraballes,116.61
2015,EU_XPD_LOCALGBPC,,,Ugao-Miraballes,%,Ugao-Miraballes,92.6
2017,EU_XPD_LOCALGBPC,,,Ugao-Miraballes,%,Ugao-Miraballes,100.5
2019,EU_XPD_LOCALGBPC,,,Ugao-Miraballes,%,Ugao-Miraballes,95.46
2021,EU_XPD_LOCALGBPC,,,Ugao-Miraballes,%,Ugao-Miraballes,100.34
2013,EU_XPD_LOCALGBPC,,,Urduliz,%,Urduliz,112.57
2011,EU_XPD_LOCALGBPC,,,Urduliz,%,Urduliz,51.31
2021,EU_XPD_LOCALGBPC,,,Urduliz,%,Urduliz,141.13
2019,EU_XPD_LOCALGBPC,,,Urduliz,%,Urduliz,142.22
2015,EU_XPD_LOCALGBPC,,,Urduliz,%,Urduliz,115.42
2017,EU_XPD_LOCALGBPC,,,Urduliz,%,Urduliz,71.87
2010,EU_XPD_LOCALGBPC,,,Urduliz,%,Urduliz,94.93
2012,EU_XPD_LOCALGBPC,,,Urduliz,%,Urduliz,58.73
2014,EU_XPD_LOCALGBPC,,,Urduliz,%,Urduliz,117.77
2016,EU_XPD_LOCALGBPC,,,Urduliz,%,Urduliz,85.19
2018,EU_XPD_LOCALGBPC,,,Urduliz,%,Urduliz,51.55
2020,EU_XPD_LOCALGBPC,,,Urduliz,%,Urduliz,183.82
2022,EU_XPD_LOCALGBPC,,,Urduliz,%,Urduliz,140.2
2014,EU_XPD_LOCALGBPC,,,Urduña/Orduña,%,Urduña/Orduña,90.46
2016,EU_XPD_LOCALGBPC,,,Urduña/Orduña,%,Urduña/Orduña,112.37
2010,EU_XPD_LOCALGBPC,,,Urduña/Orduña,%,Urduña/Orduña,92.77
2022,EU_XPD_LOCALGBPC,,,Urduña/Orduña,%,Urduña/Orduña,106.08
2018,EU_XPD_LOCALGBPC,,,Urduña/Orduña,%,Urduña/Orduña,106.28
2012,EU_XPD_LOCALGBPC,,,Urduña/Orduña,%,Urduña/Orduña,100.03
2020,EU_XPD_LOCALGBPC,,,Urduña/Orduña,%,Urduña/Orduña,97.92
2011,EU_XPD_LOCALGBPC,,,Urduña/Orduña,%,Urduña/Orduña,114.55
2013,EU_XPD_LOCALGBPC,,,Urduña/Orduña,%,Urduña/Orduña,115.18
2015,EU_XPD_LOCALGBPC,,,Urduña/Orduña,%,Urduña/Orduña,105.96
2017,EU_XPD_LOCALGBPC,,,Urduña/Orduña,%,Urduña/Orduña,111.88
2019,EU_XPD_LOCALGBPC,,,Urduña/Orduña,%,Urduña/Orduña,115.55
2021,EU_XPD_LOCALGBPC,,,Urduña/Orduña,%,Urduña/Orduña,109.82
2013,EU_XPD_LOCALGBPC,,,Urkabustaiz,%,Urkabustaiz,97.6
2016,EU_XPD_LOCALGBPC,,,Urkabustaiz,%,Urkabustaiz,121.68
2017,EU_XPD_LOCALGBPC,,,Urkabustaiz,%,Urkabustaiz,96.6
2021,EU_XPD_LOCALGBPC,,,Urkabustaiz,%,Urkabustaiz,103.49
2020,EU_XPD_LOCALGBPC,,,Urkabustaiz,%,Urkabustaiz,123.24
2014,EU_XPD_LOCALGBPC,,,Urkabustaiz,%,Urkabustaiz,96.19
2018,EU_XPD_LOCALGBPC,,,Urkabustaiz,%,Urkabustaiz,87.89
2022,EU_XPD_LOCALGBPC,,,Urkabustaiz,%,Urkabustaiz,126.04
2011,EU_XPD_LOCALGBPC,,,Urkabustaiz,%,Urkabustaiz,60.18
2019,EU_XPD_LOCALGBPC,,,Urkabustaiz,%,Urkabustaiz,80.66
2012,EU_XPD_LOCALGBPC,,,Urkabustaiz,%,Urkabustaiz,124.74
2010,EU_XPD_LOCALGBPC,,,Urkabustaiz,%,Urkabustaiz,134.39
2015,EU_XPD_LOCALGBPC,,,Urkabustaiz,%,Urkabustaiz,94.18
2019,EU_XPD_LOCALGBPC,,,Urnieta,%,Urnieta,102.85
2017,EU_XPD_LOCALGBPC,,,Urnieta,%,Urnieta,97.95
2020,EU_XPD_LOCALGBPC,,,Urnieta,%,Urnieta,117.54
2016,EU_XPD_LOCALGBPC,,,Urnieta,%,Urnieta,92.84
2022,EU_XPD_LOCALGBPC,,,Urnieta,%,Urnieta,93.23
2012,EU_XPD_LOCALGBPC,,,Urnieta,%,Urnieta,85.53
2018,EU_XPD_LOCALGBPC,,,Urnieta,%,Urnieta,101.06
2013,EU_XPD_LOCALGBPC,,,Urnieta,%,Urnieta,98.6
2015,EU_XPD_LOCALGBPC,,,Urnieta,%,Urnieta,99.94
2010,EU_XPD_LOCALGBPC,,,Urnieta,%,Urnieta,96.64
2011,EU_XPD_LOCALGBPC,,,Urnieta,%,Urnieta,107.84
2014,EU_XPD_LOCALGBPC,,,Urnieta,%,Urnieta,98.11
2021,EU_XPD_LOCALGBPC,,,Urnieta,%,Urnieta,135.98
2022,EU_XPD_LOCALGBPC,,,Urretxu,%,Urretxu,93.35
2011,EU_XPD_LOCALGBPC,,,Urretxu,%,Urretxu,97.5
2019,EU_XPD_LOCALGBPC,,,Urretxu,%,Urretxu,98.81
2014,EU_XPD_LOCALGBPC,,,Urretxu,%,Urretxu,100.27
2010,EU_XPD_LOCALGBPC,,,Urretxu,%,Urretxu,126.6
2015,EU_XPD_LOCALGBPC,,,Urretxu,%,Urretxu,97.68
2018,EU_XPD_LOCALGBPC,,,Urretxu,%,Urretxu,103.11
2012,EU_XPD_LOCALGBPC,,,Urretxu,%,Urretxu,94.75
2020,EU_XPD_LOCALGBPC,,,Urretxu,%,Urretxu,93.69
2013,EU_XPD_LOCALGBPC,,,Urretxu,%,Urretxu,99.54
2016,EU_XPD_LOCALGBPC,,,Urretxu,%,Urretxu,90.43
2017,EU_XPD_LOCALGBPC,,,Urretxu,%,Urretxu,95.62
2021,EU_XPD_LOCALGBPC,,,Urretxu,%,Urretxu,111.34
2019,EU_XPD_LOCALGBPC,,,Usurbil,%,Usurbil,93.34
2022,EU_XPD_LOCALGBPC,,,Usurbil,%,Usurbil,99.55
2018,EU_XPD_LOCALGBPC,,,Usurbil,%,Usurbil,91.45
2012,EU_XPD_LOCALGBPC,,,Usurbil,%,Usurbil,85.89
2017,EU_XPD_LOCALGBPC,,,Usurbil,%,Usurbil,92.89
2011,EU_XPD_LOCALGBPC,,,Usurbil,%,Usurbil,94.81
2010,EU_XPD_LOCALGBPC,,,Usurbil,%,Usurbil,93.97
2016,EU_XPD_LOCALGBPC,,,Usurbil,%,Usurbil,91.53
2020,EU_XPD_LOCALGBPC,,,Usurbil,%,Usurbil,97.74
2021,EU_XPD_LOCALGBPC,,,Usurbil,%,Usurbil,85.89
2013,EU_XPD_LOCALGBPC,,,Usurbil,%,Usurbil,98.75
2015,EU_XPD_LOCALGBPC,,,Usurbil,%,Usurbil,91.75
2014,EU_XPD_LOCALGBPC,,,Usurbil,%,Usurbil,95.04
2017,EU_XPD_LOCALGBPC,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,112.37
2019,EU_XPD_LOCALGBPC,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,99.03
2018,EU_XPD_LOCALGBPC,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,108.89
2011,EU_XPD_LOCALGBPC,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,111.2
2016,EU_XPD_LOCALGBPC,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,71.1
2012,EU_XPD_LOCALGBPC,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,112.17
2020,EU_XPD_LOCALGBPC,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,106.57
2013,EU_XPD_LOCALGBPC,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,102.11
2015,EU_XPD_LOCALGBPC,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,126.37
2022,EU_XPD_LOCALGBPC,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,95.09
2010,EU_XPD_LOCALGBPC,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,156.87
2021,EU_XPD_LOCALGBPC,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,99.19
2014,EU_XPD_LOCALGBPC,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,84.39
2010,EU_XPD_LOCALGBPC,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,109.59
2020,EU_XPD_LOCALGBPC,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,101.07
2012,EU_XPD_LOCALGBPC,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,95.84
2016,EU_XPD_LOCALGBPC,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.47
2018,EU_XPD_LOCALGBPC,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,100.17
2014,EU_XPD_LOCALGBPC,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,115.47
2022,EU_XPD_LOCALGBPC,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,94.81
2011,EU_XPD_LOCALGBPC,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,116.71
2013,EU_XPD_LOCALGBPC,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,114.78
2015,EU_XPD_LOCALGBPC,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,104.99
2017,EU_XPD_LOCALGBPC,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,116.07
2019,EU_XPD_LOCALGBPC,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,118.37
2021,EU_XPD_LOCALGBPC,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,100.15
2020,EU_XPD_LOCALGBPC,,,Villabona,%,Villabona,88.76
2011,EU_XPD_LOCALGBPC,,,Villabona,%,Villabona,96.65
2010,EU_XPD_LOCALGBPC,,,Villabona,%,Villabona,123.19
2017,EU_XPD_LOCALGBPC,,,Villabona,%,Villabona,96.27
2013,EU_XPD_LOCALGBPC,,,Villabona,%,Villabona,106.26
2012,EU_XPD_LOCALGBPC,,,Villabona,%,Villabona,93.53
2021,EU_XPD_LOCALGBPC,,,Villabona,%,Villabona,97.13
2014,EU_XPD_LOCALGBPC,,,Villabona,%,Villabona,105.71
2015,EU_XPD_LOCALGBPC,,,Villabona,%,Villabona,90.04
2018,EU_XPD_LOCALGBPC,,,Villabona,%,Villabona,93.61
2019,EU_XPD_LOCALGBPC,,,Villabona,%,Villabona,105.71
2022,EU_XPD_LOCALGBPC,,,Villabona,%,Villabona,94.77
2016,EU_XPD_LOCALGBPC,,,Villabona,%,Villabona,103.6
2014,EU_XPD_LOCALGBPC,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,54.54
2012,EU_XPD_LOCALGBPC,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,38.27
2021,EU_XPD_LOCALGBPC,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,114.59
2020,EU_XPD_LOCALGBPC,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,111.97
2013,EU_XPD_LOCALGBPC,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,46.62
2016,EU_XPD_LOCALGBPC,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,28.93
2022,EU_XPD_LOCALGBPC,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,369.72
2017,EU_XPD_LOCALGBPC,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,48.82
2018,EU_XPD_LOCALGBPC,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,37.54
2011,EU_XPD_LOCALGBPC,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,35.94
2015,EU_XPD_LOCALGBPC,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,24.07
2019,EU_XPD_LOCALGBPC,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,54.88
2010,EU_XPD_LOCALGBPC,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,25.99
2019,EU_XPD_LOCALGBPC,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.88
2020,EU_XPD_LOCALGBPC,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,92.71
2018,EU_XPD_LOCALGBPC,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,96.29
2011,EU_XPD_LOCALGBPC,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,79.02
2010,EU_XPD_LOCALGBPC,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,101.88
2015,EU_XPD_LOCALGBPC,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,104.96
2014,EU_XPD_LOCALGBPC,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,101.76
2012,EU_XPD_LOCALGBPC,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,73.84
2022,EU_XPD_LOCALGBPC,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,104.85
2016,EU_XPD_LOCALGBPC,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.43
2013,EU_XPD_LOCALGBPC,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,97.39
2017,EU_XPD_LOCALGBPC,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,95.02
2021,EU_XPD_LOCALGBPC,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,101.09
2016,EU_XPD_LOCALGBPC,,,Yécora/Iekora,%,Yécora/Iekora,87.71
2013,EU_XPD_LOCALGBPC,,,Yécora/Iekora,%,Yécora/Iekora,175.66
2020,EU_XPD_LOCALGBPC,,,Yécora/Iekora,%,Yécora/Iekora,74.55
2012,EU_XPD_LOCALGBPC,,,Yécora/Iekora,%,Yécora/Iekora,272.45
2021,EU_XPD_LOCALGBPC,,,Yécora/Iekora,%,Yécora/Iekora,78.9
2015,EU_XPD_LOCALGBPC,,,Yécora/Iekora,%,Yécora/Iekora,101.12
2018,EU_XPD_LOCALGBPC,,,Yécora/Iekora,%,Yécora/Iekora,19.73
2014,EU_XPD_LOCALGBPC,,,Yécora/Iekora,%,Yécora/Iekora,93.88
2010,EU_XPD_LOCALGBPC,,,Yécora/Iekora,%,Yécora/Iekora,235.59
2022,EU_XPD_LOCALGBPC,,,Yécora/Iekora,%,Yécora/Iekora,92.37
2011,EU_XPD_LOCALGBPC,,,Yécora/Iekora,%,Yécora/Iekora,462.91
2017,EU_XPD_LOCALGBPC,,,Yécora/Iekora,%,Yécora/Iekora,95.08
2019,EU_XPD_LOCALGBPC,,,Yécora/Iekora,%,Yécora/Iekora,25.97
2017,EU_XPD_LOCALGBPC,,,Zaldibar,%,Zaldibar,100.95
2021,EU_XPD_LOCALGBPC,,,Zaldibar,%,Zaldibar,101.24
2015,EU_XPD_LOCALGBPC,,,Zaldibar,%,Zaldibar,110.56
2011,EU_XPD_LOCALGBPC,,,Zaldibar,%,Zaldibar,104.66
2010,EU_XPD_LOCALGBPC,,,Zaldibar,%,Zaldibar,99.67
2012,EU_XPD_LOCALGBPC,,,Zaldibar,%,Zaldibar,107.64
2014,EU_XPD_LOCALGBPC,,,Zaldibar,%,Zaldibar,85.81
2016,EU_XPD_LOCALGBPC,,,Zaldibar,%,Zaldibar,112.53
2018,EU_XPD_LOCALGBPC,,,Zaldibar,%,Zaldibar,96.21
2020,EU_XPD_LOCALGBPC,,,Zaldibar,%,Zaldibar,88.96
2022,EU_XPD_LOCALGBPC,,,Zaldibar,%,Zaldibar,102.27
2013,EU_XPD_LOCALGBPC,,,Zaldibar,%,Zaldibar,128.07
2019,EU_XPD_LOCALGBPC,,,Zaldibar,%,Zaldibar,63.2
2014,EU_XPD_LOCALGBPC,,,Zaldibia,%,Zaldibia,109.8
2017,EU_XPD_LOCALGBPC,,,Zaldibia,%,Zaldibia,86.48
2022,EU_XPD_LOCALGBPC,,,Zaldibia,%,Zaldibia,113.56
2010,EU_XPD_LOCALGBPC,,,Zaldibia,%,Zaldibia,105.63
2018,EU_XPD_LOCALGBPC,,,Zaldibia,%,Zaldibia,113.13
2013,EU_XPD_LOCALGBPC,,,Zaldibia,%,Zaldibia,99.94
2021,EU_XPD_LOCALGBPC,,,Zaldibia,%,Zaldibia,138.56
2011,EU_XPD_LOCALGBPC,,,Zaldibia,%,Zaldibia,104.77
2012,EU_XPD_LOCALGBPC,,,Zaldibia,%,Zaldibia,113.85
2015,EU_XPD_LOCALGBPC,,,Zaldibia,%,Zaldibia,128.06
2016,EU_XPD_LOCALGBPC,,,Zaldibia,%,Zaldibia,106.23
2019,EU_XPD_LOCALGBPC,,,Zaldibia,%,Zaldibia,105.93
2020,EU_XPD_LOCALGBPC,,,Zaldibia,%,Zaldibia,138.22
2016,EU_XPD_LOCALGBPC,,,Zalduondo,%,Zalduondo,76.0
2011,EU_XPD_LOCALGBPC,,,Zalduondo,%,Zalduondo,178.19
2019,EU_XPD_LOCALGBPC,,,Zalduondo,%,Zalduondo,73.05
2013,EU_XPD_LOCALGBPC,,,Zalduondo,%,Zalduondo,119.09
2021,EU_XPD_LOCALGBPC,,,Zalduondo,%,Zalduondo,96.44
2020,EU_XPD_LOCALGBPC,,,Zalduondo,%,Zalduondo,73.75
2012,EU_XPD_LOCALGBPC,,,Zalduondo,%,Zalduondo,93.48
2015,EU_XPD_LOCALGBPC,,,Zalduondo,%,Zalduondo,111.19
2017,EU_XPD_LOCALGBPC,,,Zalduondo,%,Zalduondo,101.2
2010,EU_XPD_LOCALGBPC,,,Zalduondo,%,Zalduondo,115.38
2014,EU_XPD_LOCALGBPC,,,Zalduondo,%,Zalduondo,125.02
2018,EU_XPD_LOCALGBPC,,,Zalduondo,%,Zalduondo,59.32
2022,EU_XPD_LOCALGBPC,,,Zalduondo,%,Zalduondo,46.09
2014,EU_XPD_LOCALGBPC,,,Zalla,%,Zalla,110.4
2018,EU_XPD_LOCALGBPC,,,Zalla,%,Zalla,93.16
2012,EU_XPD_LOCALGBPC,,,Zalla,%,Zalla,106.84
2010,EU_XPD_LOCALGBPC,,,Zalla,%,Zalla,111.23
2020,EU_XPD_LOCALGBPC,,,Zalla,%,Zalla,72.87
2022,EU_XPD_LOCALGBPC,,,Zalla,%,Zalla,103.31
2011,EU_XPD_LOCALGBPC,,,Zalla,%,Zalla,91.21
2013,EU_XPD_LOCALGBPC,,,Zalla,%,Zalla,115.28
2015,EU_XPD_LOCALGBPC,,,Zalla,%,Zalla,112.13
2017,EU_XPD_LOCALGBPC,,,Zalla,%,Zalla,95.75
2019,EU_XPD_LOCALGBPC,,,Zalla,%,Zalla,92.53
2021,EU_XPD_LOCALGBPC,,,Zalla,%,Zalla,97.31
2016,EU_XPD_LOCALGBPC,,,Zalla,%,Zalla,101.71
2015,EU_XPD_LOCALGBPC,,,Zambrana,%,Zambrana,122.8
2011,EU_XPD_LOCALGBPC,,,Zambrana,%,Zambrana,105.08
2020,EU_XPD_LOCALGBPC,,,Zambrana,%,Zambrana,54.56
2022,EU_XPD_LOCALGBPC,,,Zambrana,%,Zambrana,110.2
2010,EU_XPD_LOCALGBPC,,,Zambrana,%,Zambrana,113.37
2016,EU_XPD_LOCALGBPC,,,Zambrana,%,Zambrana,113.35
2018,EU_XPD_LOCALGBPC,,,Zambrana,%,Zambrana,114.01
2012,EU_XPD_LOCALGBPC,,,Zambrana,%,Zambrana,85.87
2019,EU_XPD_LOCALGBPC,,,Zambrana,%,Zambrana,72.46
2013,EU_XPD_LOCALGBPC,,,Zambrana,%,Zambrana,148.35
2017,EU_XPD_LOCALGBPC,,,Zambrana,%,Zambrana,139.59
2021,EU_XPD_LOCALGBPC,,,Zambrana,%,Zambrana,118.06
2014,EU_XPD_LOCALGBPC,,,Zambrana,%,Zambrana,95.51
2018,EU_XPD_LOCALGBPC,,,Zamudio,%,Zamudio,108.23
2019,EU_XPD_LOCALGBPC,,,Zamudio,%,Zamudio,104.67
2021,EU_XPD_LOCALGBPC,,,Zamudio,%,Zamudio,127.05
2017,EU_XPD_LOCALGBPC,,,Zamudio,%,Zamudio,107.22
2015,EU_XPD_LOCALGBPC,,,Zamudio,%,Zamudio,104.32
2013,EU_XPD_LOCALGBPC,,,Zamudio,%,Zamudio,107.95
2014,EU_XPD_LOCALGBPC,,,Zamudio,%,Zamudio,110.24
2012,EU_XPD_LOCALGBPC,,,Zamudio,%,Zamudio,166.54
2022,EU_XPD_LOCALGBPC,,,Zamudio,%,Zamudio,132.88
2010,EU_XPD_LOCALGBPC,,,Zamudio,%,Zamudio,105.94
2020,EU_XPD_LOCALGBPC,,,Zamudio,%,Zamudio,99.37
2016,EU_XPD_LOCALGBPC,,,Zamudio,%,Zamudio,94.95
2011,EU_XPD_LOCALGBPC,,,Zamudio,%,Zamudio,163.96
2015,EU_XPD_LOCALGBPC,,,Zaratamo,%,Zaratamo,95.32
2019,EU_XPD_LOCALGBPC,,,Zaratamo,%,Zaratamo,90.44
2021,EU_XPD_LOCALGBPC,,,Zaratamo,%,Zaratamo,86.71
2011,EU_XPD_LOCALGBPC,,,Zaratamo,%,Zaratamo,91.82
2017,EU_XPD_LOCALGBPC,,,Zaratamo,%,Zaratamo,87.43
2014,EU_XPD_LOCALGBPC,,,Zaratamo,%,Zaratamo,146.1
2022,EU_XPD_LOCALGBPC,,,Zaratamo,%,Zaratamo,100.88
2016,EU_XPD_LOCALGBPC,,,Zaratamo,%,Zaratamo,101.89
2012,EU_XPD_LOCALGBPC,,,Zaratamo,%,Zaratamo,120.44
2018,EU_XPD_LOCALGBPC,,,Zaratamo,%,Zaratamo,87.34
2010,EU_XPD_LOCALGBPC,,,Zaratamo,%,Zaratamo,143.38
2020,EU_XPD_LOCALGBPC,,,Zaratamo,%,Zaratamo,95.26
2013,EU_XPD_LOCALGBPC,,,Zaratamo,%,Zaratamo,129.98
2020,EU_XPD_LOCALGBPC,,,Zarautz,%,Zarautz,94.15
2012,EU_XPD_LOCALGBPC,,,Zarautz,%,Zarautz,91.08
2013,EU_XPD_LOCALGBPC,,,Zarautz,%,Zarautz,95.46
2017,EU_XPD_LOCALGBPC,,,Zarautz,%,Zarautz,96.3
2016,EU_XPD_LOCALGBPC,,,Zarautz,%,Zarautz,99.48
2021,EU_XPD_LOCALGBPC,,,Zarautz,%,Zarautz,96.34
2010,EU_XPD_LOCALGBPC,,,Zarautz,%,Zarautz,105.03
2018,EU_XPD_LOCALGBPC,,,Zarautz,%,Zarautz,102.5
2011,EU_XPD_LOCALGBPC,,,Zarautz,%,Zarautz,99.47
2014,EU_XPD_LOCALGBPC,,,Zarautz,%,Zarautz,95.8
2015,EU_XPD_LOCALGBPC,,,Zarautz,%,Zarautz,96.15
2019,EU_XPD_LOCALGBPC,,,Zarautz,%,Zarautz,102.9
2022,EU_XPD_LOCALGBPC,,,Zarautz,%,Zarautz,89.11
2021,EU_XPD_LOCALGBPC,,,Zeanuri,%,Zeanuri,96.11
2013,EU_XPD_LOCALGBPC,,,Zeanuri,%,Zeanuri,102.9
2017,EU_XPD_LOCALGBPC,,,Zeanuri,%,Zeanuri,71.11
2011,EU_XPD_LOCALGBPC,,,Zeanuri,%,Zeanuri,98.37
2019,EU_XPD_LOCALGBPC,,,Zeanuri,%,Zeanuri,115.51
2015,EU_XPD_LOCALGBPC,,,Zeanuri,%,Zeanuri,129.0
2010,EU_XPD_LOCALGBPC,,,Zeanuri,%,Zeanuri,99.94
2012,EU_XPD_LOCALGBPC,,,Zeanuri,%,Zeanuri,96.73
2014,EU_XPD_LOCALGBPC,,,Zeanuri,%,Zeanuri,84.9
2016,EU_XPD_LOCALGBPC,,,Zeanuri,%,Zeanuri,99.52
2018,EU_XPD_LOCALGBPC,,,Zeanuri,%,Zeanuri,115.74
2020,EU_XPD_LOCALGBPC,,,Zeanuri,%,Zeanuri,77.05
2022,EU_XPD_LOCALGBPC,,,Zeanuri,%,Zeanuri,102.2
2014,EU_XPD_LOCALGBPC,,,Zeberio,%,Zeberio,101.89
2016,EU_XPD_LOCALGBPC,,,Zeberio,%,Zeberio,110.83
2020,EU_XPD_LOCALGBPC,,,Zeberio,%,Zeberio,100.34
2010,EU_XPD_LOCALGBPC,,,Zeberio,%,Zeberio,119.29
2018,EU_XPD_LOCALGBPC,,,Zeberio,%,Zeberio,120.93
2011,EU_XPD_LOCALGBPC,,,Zeberio,%,Zeberio,92.62
2013,EU_XPD_LOCALGBPC,,,Zeberio,%,Zeberio,99.16
2015,EU_XPD_LOCALGBPC,,,Zeberio,%,Zeberio,106.08
2017,EU_XPD_LOCALGBPC,,,Zeberio,%,Zeberio,97.82
2019,EU_XPD_LOCALGBPC,,,Zeberio,%,Zeberio,108.59
2021,EU_XPD_LOCALGBPC,,,Zeberio,%,Zeberio,98.41
2012,EU_XPD_LOCALGBPC,,,Zeberio,%,Zeberio,94.51
2022,EU_XPD_LOCALGBPC,,,Zeberio,%,Zeberio,121.16
2016,EU_XPD_LOCALGBPC,,,Zegama,%,Zegama,100.46
2017,EU_XPD_LOCALGBPC,,,Zegama,%,Zegama,98.9
2020,EU_XPD_LOCALGBPC,,,Zegama,%,Zegama,92.7
2013,EU_XPD_LOCALGBPC,,,Zegama,%,Zegama,112.23
2010,EU_XPD_LOCALGBPC,,,Zegama,%,Zegama,225.22
2011,EU_XPD_LOCALGBPC,,,Zegama,%,Zegama,115.02
2021,EU_XPD_LOCALGBPC,,,Zegama,%,Zegama,103.2
2014,EU_XPD_LOCALGBPC,,,Zegama,%,Zegama,107.95
2015,EU_XPD_LOCALGBPC,,,Zegama,%,Zegama,106.2
2018,EU_XPD_LOCALGBPC,,,Zegama,%,Zegama,101.43
2019,EU_XPD_LOCALGBPC,,,Zegama,%,Zegama,112.48
2022,EU_XPD_LOCALGBPC,,,Zegama,%,Zegama,125.07
2012,EU_XPD_LOCALGBPC,,,Zegama,%,Zegama,94.6
2012,EU_XPD_LOCALGBPC,,,Zerain,%,Zerain,113.64
2020,EU_XPD_LOCALGBPC,,,Zerain,%,Zerain,48.71
2015,EU_XPD_LOCALGBPC,,,Zerain,%,Zerain,99.84
2019,EU_XPD_LOCALGBPC,,,Zerain,%,Zerain,56.01
2016,EU_XPD_LOCALGBPC,,,Zerain,%,Zerain,119.3
2010,EU_XPD_LOCALGBPC,,,Zerain,%,Zerain,94.4
2013,EU_XPD_LOCALGBPC,,,Zerain,%,Zerain,143.09
2014,EU_XPD_LOCALGBPC,,,Zerain,%,Zerain,113.27
