Year,Sexo,Habilidad_IT,Edad,Territorio,Units,Value
2022,_T,ICTSFWR,Y25T74,Gipuzkoa,Porcentaje,49.21
2022,_T,ICTPRVCY,Y25T74,Gipuzkoa,Porcentaje,19.01
2022,_T,ICT_TOT,Y25T74,Gipuzkoa,Porcentaje,66.5
2022,_T,ICTCPT,Y25T74,Bizkaia,Porcentaje,50.95
2022,_T,ICTPST,Y25T74,Bizkaia,Porcentaje,36.8
2022,_T,ICTSSHT,Y25T74,Bizkaia,Porcentaje,35.08
2022,_T,ICTPRGM,Y25T74,Bizkaia,Porcentaje,2.57
2022,_T,ICTTRFF,Y25T74,Bizkaia,Porcentaje,46.6
2022,_T,ICTSFWR,Y25T74,Bizkaia,Porcentaje,48.69
2022,_T,ICTPRVCY,Y25T74,Bizkaia,Porcentaje,17.11
2022,_T,ICT_TOT,Y25T74,Bizkaia,Porcentaje,63.29
2023,_T,ICTCPT,Y16T74,,Porcentaje,56.25
2023,_T,ICTPST,Y16T74,,Porcentaje,41.06
2023,_T,ICTSSHT,Y16T74,,Porcentaje,41.85
2023,_T,ICTPRGM,Y16T74,,Porcentaje,6.23
2023,_T,ICTTRFF,Y16T74,,Porcentaje,49.97
2023,_T,ICTSFWR,Y16T74,,Porcentaje,51.59
2023,_T,ICTPRVCY,Y16T74,,Porcentaje,33.43
2023,_T,ICT_TOT,Y16T74,,Porcentaje,71.49
2023,_T,ICTCPT,Y16T74,Araba/Álava,Porcentaje,54.82
2023,_T,ICTPST,Y16T74,Araba/Álava,Porcentaje,38.38
2023,_T,ICTSSHT,Y16T74,Araba/Álava,Porcentaje,37.35
2023,_T,ICTPRGM,Y16T74,Araba/Álava,Porcentaje,4.26
2023,_T,ICTTRFF,Y16T74,Araba/Álava,Porcentaje,46.04
2023,_T,ICTSFWR,Y16T74,Araba/Álava,Porcentaje,52.49
2023,_T,ICTPRVCY,Y16T74,Araba/Álava,Porcentaje,31.66
2023,_T,ICT_TOT,Y16T74,Araba/Álava,Porcentaje,71.3
2023,_T,ICTCPT,Y16T74,Gipuzkoa,Porcentaje,57.26
2023,_T,ICTPST,Y16T74,Gipuzkoa,Porcentaje,42.92
2023,_T,ICTSSHT,Y16T74,Gipuzkoa,Porcentaje,44.42
2023,_T,ICTPRGM,Y16T74,Gipuzkoa,Porcentaje,6.12
2023,_T,ICTTRFF,Y16T74,Gipuzkoa,Porcentaje,50.82
2023,_T,ICTSFWR,Y16T74,Gipuzkoa,Porcentaje,50.67
2023,_T,ICTPRVCY,Y16T74,Gipuzkoa,Porcentaje,32.69
2023,_T,ICT_TOT,Y16T74,Gipuzkoa,Porcentaje,71.95
2023,_T,ICTCPT,Y16T74,Bizkaia,Porcentaje,56.04
2023,_T,ICTPST,Y16T74,Bizkaia,Porcentaje,40.68
2023,_T,ICTSSHT,Y16T74,Bizkaia,Porcentaje,41.54
2023,_T,ICTPRGM,Y16T74,Bizkaia,Porcentaje,6.86
2023,_T,ICTTRFF,Y16T74,Bizkaia,Porcentaje,50.57
2023,_T,ICTSFWR,Y16T74,Bizkaia,Porcentaje,51.9
2023,_T,ICTPRVCY,Y16T74,Bizkaia,Porcentaje,34.41
2023,_T,ICT_TOT,Y16T74,Bizkaia,Porcentaje,71.26
2023,_T,ICTCPT,Y16T24,,Porcentaje,89.14
2023,_T,ICTPST,Y16T24,,Porcentaje,83.54
2023,_T,ICTSSHT,Y16T24,,Porcentaje,63.58
2023,_T,ICTPRGM,Y16T24,,Porcentaje,16.58
2023,_T,ICTTRFF,Y16T24,,Porcentaje,77.6
2023,_T,ICTSFWR,Y16T24,,Porcentaje,76.57
2023,_T,ICTPRVCY,Y16T24,,Porcentaje,45.54
2023,_T,ICT_TOT,Y16T24,,Porcentaje,95.87
2023,_T,ICTCPT,Y16T24,Araba/Álava,Porcentaje,94.85
2023,_T,ICTPST,Y16T24,Araba/Álava,Porcentaje,83.61
2023,_T,ICTSSHT,Y16T24,Araba/Álava,Porcentaje,57.79
2023,_T,ICTPRGM,Y16T24,Araba/Álava,Porcentaje,14.41
2023,_T,ICTTRFF,Y16T24,Araba/Álava,Porcentaje,83.91
2023,_T,ICTSFWR,Y16T24,Araba/Álava,Porcentaje,72.3
2023,_T,ICTPRVCY,Y16T24,Araba/Álava,Porcentaje,39.35
2023,_T,ICT_TOT,Y16T24,Araba/Álava,Porcentaje,99.48
2023,_T,ICTCPT,Y16T24,Gipuzkoa,Porcentaje,89.53
2023,_T,ICTPST,Y16T24,Gipuzkoa,Porcentaje,85.71
2023,_T,ICTSSHT,Y16T24,Gipuzkoa,Porcentaje,70.09
2023,_T,ICTPRGM,Y16T24,Gipuzkoa,Porcentaje,12.47
2023,_T,ICTTRFF,Y16T24,Gipuzkoa,Porcentaje,76.4
2023,_T,ICTSFWR,Y16T24,Gipuzkoa,Porcentaje,79.31
2023,_T,ICTPRVCY,Y16T24,Gipuzkoa,Porcentaje,48.36
2023,_T,ICT_TOT,Y16T24,Gipuzkoa,Porcentaje,97.29
2023,_T,ICTCPT,Y16T24,Bizkaia,Porcentaje,87.1
2023,_T,ICTPST,Y16T24,Bizkaia,Porcentaje,82.03
2023,_T,ICTSSHT,Y16T24,Bizkaia,Porcentaje,60.93
2023,_T,ICTPRGM,Y16T24,Bizkaia,Porcentaje,20.07
2023,_T,ICTTRFF,Y16T24,Bizkaia,Porcentaje,76.45
2023,_T,ICTSFWR,Y16T24,Bizkaia,Porcentaje,76.02
2023,_T,ICTPRVCY,Y16T24,Bizkaia,Porcentaje,45.54
2023,_T,ICT_TOT,Y16T24,Bizkaia,Porcentaje,93.78
2023,_T,ICTCPT,Y25T74,,Porcentaje,51.9
2023,_T,ICTPST,Y25T74,,Porcentaje,35.44
2023,_T,ICTSSHT,Y25T74,,Porcentaje,38.98
2023,_T,ICTPRGM,Y25T74,,Porcentaje,4.86
2023,_T,ICTTRFF,Y25T74,,Porcentaje,46.31
2023,_T,ICTSFWR,Y25T74,,Porcentaje,48.28
2023,_T,ICTPRVCY,Y25T74,,Porcentaje,31.83
2023,_T,ICT_TOT,Y25T74,,Porcentaje,68.27
2023,_T,ICTCPT,Y25T74,Araba/Álava,Porcentaje,49.29
2023,_T,ICTPST,Y25T74,Araba/Álava,Porcentaje,32.14
2023,_T,ICTSSHT,Y25T74,Araba/Álava,Porcentaje,34.53
2023,_T,ICTPRGM,Y25T74,Araba/Álava,Porcentaje,2.86
2023,_T,ICTTRFF,Y25T74,Araba/Álava,Porcentaje,40.81
2023,_T,ICTSFWR,Y25T74,Araba/Álava,Porcentaje,49.75
2023,_T,ICTPRVCY,Y25T74,Araba/Álava,Porcentaje,30.59
2023,_T,ICT_TOT,Y25T74,Araba/Álava,Porcentaje,67.41
2023,_T,ICTCPT,Y25T74,Gipuzkoa,Porcentaje,52.75
2023,_T,ICTPST,Y25T74,Gipuzkoa,Porcentaje,36.94
2023,_T,ICTSSHT,Y25T74,Gipuzkoa,Porcentaje,40.84
2023,_T,ICTPRGM,Y25T74,Gipuzkoa,Porcentaje,5.23
2023,_T,ICTTRFF,Y25T74,Gipuzkoa,Porcentaje,47.25
2023,_T,ICTSFWR,Y25T74,Gipuzkoa,Porcentaje,46.67
2023,_T,ICTPRVCY,Y25T74,Gipuzkoa,Porcentaje,30.5
2023,_T,ICT_TOT,Y25T74,Gipuzkoa,Porcentaje,68.42
2023,_T,ICTCPT,Y25T74,Bizkaia,Porcentaje,52.12
2023,_T,ICTPST,Y25T74,Bizkaia,Porcentaje,35.46
2023,_T,ICTSSHT,Y25T74,Bizkaia,Porcentaje,39.1
2023,_T,ICTPRGM,Y25T74,Bizkaia,Porcentaje,5.19
2023,_T,ICTTRFF,Y25T74,Bizkaia,Porcentaje,47.3
2023,_T,ICTSFWR,Y25T74,Bizkaia,Porcentaje,48.86
2023,_T,ICTPRVCY,Y25T74,Bizkaia,Porcentaje,33.0
2023,_T,ICT_TOT,Y25T74,Bizkaia,Porcentaje,68.42
2023,1,ICTCPT,Y16T74,,Porcentaje,56.67
2023,1,ICTPST,Y16T74,,Porcentaje,40.29
2023,1,ICTSSHT,Y16T74,,Porcentaje,42.84
2023,1,ICTPRGM,Y16T74,,Porcentaje,8.1
2023,1,ICTTRFF,Y16T74,,Porcentaje,51.9
2023,1,ICTSFWR,Y16T74,,Porcentaje,54.26
2023,1,ICTPRVCY,Y16T74,,Porcentaje,37.7
2023,1,ICT_TOT,Y16T74,,Porcentaje,72.52
2023,1,ICTCPT,Y16T74,Araba/Álava,Porcentaje,54.1
2023,1,ICTPST,Y16T74,Araba/Álava,Porcentaje,37.2
2023,1,ICTSSHT,Y16T74,Araba/Álava,Porcentaje,35.4
2023,1,ICTPRGM,Y16T74,Araba/Álava,Porcentaje,4.98
2023,1,ICTTRFF,Y16T74,Araba/Álava,Porcentaje,46.11
2023,1,ICTSFWR,Y16T74,Araba/Álava,Porcentaje,52.49
2023,1,ICTPRVCY,Y16T74,Araba/Álava,Porcentaje,37.29
2023,1,ICT_TOT,Y16T74,Araba/Álava,Porcentaje,69.77
2023,1,ICTCPT,Y16T74,Gipuzkoa,Porcentaje,57.43
2023,1,ICTPST,Y16T74,Gipuzkoa,Porcentaje,43.52
2023,1,ICTSSHT,Y16T74,Gipuzkoa,Porcentaje,45.65
2023,1,ICTPRGM,Y16T74,Gipuzkoa,Porcentaje,8.95
2023,1,ICTTRFF,Y16T74,Gipuzkoa,Porcentaje,52.26
2023,1,ICTSFWR,Y16T74,Gipuzkoa,Porcentaje,54.55
2023,1,ICTPRVCY,Y16T74,Gipuzkoa,Porcentaje,36.17
2023,1,ICT_TOT,Y16T74,Gipuzkoa,Porcentaje,73.03
2023,1,ICTCPT,Y16T74,Bizkaia,Porcentaje,56.95
2023,1,ICTPST,Y16T74,Bizkaia,Porcentaje,39.15
2023,1,ICTSSHT,Y16T74,Bizkaia,Porcentaje,43.27
2023,1,ICTPRGM,Y16T74,Bizkaia,Porcentaje,8.48
2023,1,ICTTRFF,Y16T74,Bizkaia,Porcentaje,53.39
2023,1,ICTSFWR,Y16T74,Bizkaia,Porcentaje,54.6
2023,1,ICTPRVCY,Y16T74,Bizkaia,Porcentaje,38.78
2023,1,ICT_TOT,Y16T74,Bizkaia,Porcentaje,73.02
2023,1,ICTCPT,Y16T24,,Porcentaje,85.58
2023,1,ICTPST,Y16T24,,Porcentaje,77.2
2023,1,ICTSSHT,Y16T24,,Porcentaje,62.72
2023,1,ICTPRGM,Y16T24,,Porcentaje,20.82
2023,1,ICTTRFF,Y16T24,,Porcentaje,71.32
2023,1,ICTSFWR,Y16T24,,Porcentaje,73.67
2023,1,ICTPRVCY,Y16T24,,Porcentaje,47.3
2023,1,ICT_TOT,Y16T24,,Porcentaje,93.15
2023,1,ICTCPT,Y16T24,Araba/Álava,Porcentaje,93.34
2023,1,ICTPST,Y16T24,Araba/Álava,Porcentaje,76.92
2023,1,ICTSSHT,Y16T24,Araba/Álava,Porcentaje,54.19
2023,1,ICTPRGM,Y16T24,Araba/Álava,Porcentaje,18.62
2023,1,ICTTRFF,Y16T24,Araba/Álava,Porcentaje,79.3
2023,1,ICTSFWR,Y16T24,Araba/Álava,Porcentaje,67.59
2023,1,ICTPRVCY,Y16T24,Araba/Álava,Porcentaje,38.16
2023,1,ICT_TOT,Y16T24,Araba/Álava,Porcentaje,100.0
2023,1,ICTCPT,Y16T24,Gipuzkoa,Porcentaje,84.13
2023,1,ICTPST,Y16T24,Gipuzkoa,Porcentaje,79.85
2023,1,ICTSSHT,Y16T24,Gipuzkoa,Porcentaje,66.82
2023,1,ICTPRGM,Y16T24,Gipuzkoa,Porcentaje,16.54
2023,1,ICTTRFF,Y16T24,Gipuzkoa,Porcentaje,70.81
2023,1,ICTSFWR,Y16T24,Gipuzkoa,Porcentaje,78.58
2023,1,ICTPRVCY,Y16T24,Gipuzkoa,Porcentaje,46.3
2023,1,ICT_TOT,Y16T24,Gipuzkoa,Porcentaje,94.65
2023,1,ICTCPT,Y16T24,Bizkaia,Porcentaje,83.88
2023,1,ICTPST,Y16T24,Bizkaia,Porcentaje,75.48
2023,1,ICTSSHT,Y16T24,Bizkaia,Porcentaje,62.89
2023,1,ICTPRGM,Y16T24,Bizkaia,Porcentaje,24.51
2023,1,ICTTRFF,Y16T24,Bizkaia,Porcentaje,68.91
2023,1,ICTSFWR,Y16T24,Bizkaia,Porcentaje,72.42
2023,1,ICTPRVCY,Y16T24,Bizkaia,Porcentaje,51.15
2023,1,ICT_TOT,Y16T24,Bizkaia,Porcentaje,89.75
2023,1,ICTCPT,Y25T74,,Porcentaje,52.63
2023,1,ICTPST,Y25T74,,Porcentaje,35.13
2023,1,ICTSSHT,Y25T74,,Porcentaje,40.06
2023,1,ICTPRGM,Y25T74,,Porcentaje,6.32
2023,1,ICTTRFF,Y25T74,,Porcentaje,49.19
2023,1,ICTSFWR,Y25T74,,Porcentaje,51.54
2023,1,ICTPRVCY,Y25T74,,Porcentaje,36.35
2023,1,ICT_TOT,Y25T74,,Porcentaje,69.64
2023,1,ICTCPT,Y25T74,Araba/Álava,Porcentaje,47.9
2023,1,ICTPST,Y25T74,Araba/Álava,Porcentaje,30.92
2023,1,ICTSSHT,Y25T74,Araba/Álava,Porcentaje,32.43
2023,1,ICTPRGM,Y25T74,Araba/Álava,Porcentaje,2.83
2023,1,ICTTRFF,Y25T74,Araba/Álava,Porcentaje,40.86
2023,1,ICTSFWR,Y25T74,Araba/Álava,Porcentaje,50.1
2023,1,ICTPRVCY,Y25T74,Araba/Álava,Porcentaje,37.15
2023,1,ICT_TOT,Y25T74,Araba/Álava,Porcentaje,64.99
2023,1,ICTCPT,Y25T74,Gipuzkoa,Porcentaje,53.59
2023,1,ICTPST,Y25T74,Gipuzkoa,Porcentaje,38.29
2023,1,ICTSSHT,Y25T74,Gipuzkoa,Porcentaje,42.6
2023,1,ICTPRGM,Y25T74,Gipuzkoa,Porcentaje,7.85
2023,1,ICTTRFF,Y25T74,Gipuzkoa,Porcentaje,49.59
2023,1,ICTSFWR,Y25T74,Gipuzkoa,Porcentaje,51.09
2023,1,ICTPRVCY,Y25T74,Gipuzkoa,Porcentaje,34.72
2023,1,ICT_TOT,Y25T74,Gipuzkoa,Porcentaje,69.92
2023,1,ICTCPT,Y25T74,Bizkaia,Porcentaje,53.4
2023,1,ICTPST,Y25T74,Bizkaia,Porcentaje,34.36
2023,1,ICTSSHT,Y25T74,Bizkaia,Porcentaje,40.68
2023,1,ICTPRGM,Y25T74,Bizkaia,Porcentaje,6.37
2023,1,ICTTRFF,Y25T74,Bizkaia,Porcentaje,51.34
2023,1,ICTSFWR,Y25T74,Bizkaia,Porcentaje,52.24
2023,1,ICTPRVCY,Y25T74,Bizkaia,Porcentaje,37.15
2023,1,ICT_TOT,Y25T74,Bizkaia,Porcentaje,70.81
2023,_T,ICTCPT,Y16T74,,Porcentaje,55.85
2023,_T,ICTPST,Y16T74,,Porcentaje,41.81
2023,_T,ICTSSHT,Y16T74,,Porcentaje,40.89
2023,_T,ICTPRGM,Y16T74,,Porcentaje,4.42
2023,_T,ICTTRFF,Y16T74,,Porcentaje,48.1
2023,_T,ICTSFWR,Y16T74,,Porcentaje,49.01
2023,_T,ICTPRVCY,Y16T74,,Porcentaje,29.31
2023,_T,ICT_TOT,Y16T74,,Porcentaje,70.5
2023,_T,ICTCPT,Y16T74,Araba/Álava,Porcentaje,55.54
2023,_T,ICTPST,Y16T74,Araba/Álava,Porcentaje,39.57
2023,_T,ICTSSHT,Y16T74,Araba/Álava,Porcentaje,39.31
2023,_T,ICTPRGM,Y16T74,Araba/Álava,Porcentaje,3.54
2023,_T,ICTTRFF,Y16T74,Araba/Álava,Porcentaje,45.98
2023,_T,ICTSFWR,Y16T74,Araba/Álava,Porcentaje,52.49
2023,_T,ICTPRVCY,Y16T74,Araba/Álava,Porcentaje,26.0
2023,_T,ICT_TOT,Y16T74,Araba/Álava,Porcentaje,72.84
2023,_T,ICTCPT,Y16T74,Gipuzkoa,Porcentaje,57.09
2023,_T,ICTPST,Y16T74,Gipuzkoa,Porcentaje,42.33
2023,_T,ICTSSHT,Y16T74,Gipuzkoa,Porcentaje,43.22
2023,_T,ICTPRGM,Y16T74,Gipuzkoa,Porcentaje,3.36
2023,_T,ICTTRFF,Y16T74,Gipuzkoa,Porcentaje,49.41
2023,_T,ICTSFWR,Y16T74,Gipuzkoa,Porcentaje,46.88
2023,_T,ICTPRVCY,Y16T74,Gipuzkoa,Porcentaje,29.29
2023,_T,ICT_TOT,Y16T74,Gipuzkoa,Porcentaje,70.91
2023,_T,ICTCPT,Y16T74,Bizkaia,Porcentaje,55.17
2023,_T,ICTPST,Y16T74,Bizkaia,Porcentaje,42.12
2023,_T,ICTSSHT,Y16T74,Bizkaia,Porcentaje,39.9
2023,_T,ICTPRGM,Y16T74,Bizkaia,Porcentaje,5.32
2023,_T,ICTTRFF,Y16T74,Bizkaia,Porcentaje,47.89
2023,_T,ICTSFWR,Y16T74,Bizkaia,Porcentaje,49.35
2023,_T,ICTPRVCY,Y16T74,Bizkaia,Porcentaje,30.26
2023,_T,ICT_TOT,Y16T74,Bizkaia,Porcentaje,69.6
2023,_T,ICTCPT,Y16T24,,Porcentaje,92.94
2023,_T,ICTPST,Y16T24,,Porcentaje,90.28
2023,_T,ICTSSHT,Y16T24,,Porcentaje,64.48
2023,_T,ICTPRGM,Y16T24,,Porcentaje,12.07
2023,_T,ICTTRFF,Y16T24,,Porcentaje,84.28
2023,_T,ICTSFWR,Y16T24,,Porcentaje,79.65
2023,_T,ICTPRVCY,Y16T24,,Porcentaje,43.67
2023,_T,ICT_TOT,Y16T24,,Porcentaje,98.77
2023,_T,ICTCPT,Y16T24,Araba/Álava,Porcentaje,96.79
2023,_T,ICTPST,Y16T24,Araba/Álava,Porcentaje,92.24
2023,_T,ICTSSHT,Y16T24,Araba/Álava,Porcentaje,62.43
2023,_T,ICTPRGM,Y16T24,Araba/Álava,Porcentaje,8.98
2023,_T,ICTTRFF,Y16T24,Araba/Álava,Porcentaje,89.88
2023,_T,ICTSFWR,Y16T24,Araba/Álava,Porcentaje,78.39
2023,_T,ICTPRVCY,Y16T24,Araba/Álava,Porcentaje,40.89
2023,_T,ICT_TOT,Y16T24,Araba/Álava,Porcentaje,98.8
2023,_T,ICTCPT,Y16T24,Gipuzkoa,Porcentaje,95.08
2023,_T,ICTPST,Y16T24,Gipuzkoa,Porcentaje,91.74
2023,_T,ICTSSHT,Y16T24,Gipuzkoa,Porcentaje,73.46
2023,_T,ICTPRGM,Y16T24,Gipuzkoa,Porcentaje,8.28
2023,_T,ICTTRFF,Y16T24,Gipuzkoa,Porcentaje,82.15
2023,_T,ICTSFWR,Y16T24,Gipuzkoa,Porcentaje,80.06
2023,_T,ICTPRVCY,Y16T24,Gipuzkoa,Porcentaje,50.47
2023,_T,ICT_TOT,Y16T24,Gipuzkoa,Porcentaje,100.0
2023,_T,ICTCPT,Y16T24,Bizkaia,Porcentaje,90.41
2023,_T,ICTPST,Y16T24,Bizkaia,Porcentaje,88.74
2023,_T,ICTSSHT,Y16T24,Bizkaia,Porcentaje,58.92
2023,_T,ICTPRGM,Y16T24,Bizkaia,Porcentaje,15.5
2023,_T,ICTTRFF,Y16T24,Bizkaia,Porcentaje,84.18
2023,_T,ICTSFWR,Y16T24,Bizkaia,Porcentaje,79.72
2023,_T,ICTPRVCY,Y16T24,Bizkaia,Porcentaje,39.79
2023,_T,ICT_TOT,Y16T24,Bizkaia,Porcentaje,97.92
2023,_T,ICTCPT,Y25T74,,Porcentaje,51.2
2023,_T,ICTPST,Y25T74,,Porcentaje,35.74
2023,_T,ICTSSHT,Y25T74,,Porcentaje,37.94
2023,_T,ICTPRGM,Y25T74,,Porcentaje,3.46
2023,_T,ICTTRFF,Y25T74,,Porcentaje,43.57
2023,_T,ICTSFWR,Y25T74,,Porcentaje,45.18
2023,_T,ICTPRVCY,Y25T74,,Porcentaje,27.52
2023,_T,ICT_TOT,Y25T74,,Porcentaje,66.96
2023,_T,ICTCPT,Y25T74,Araba/Álava,Porcentaje,50.64
2023,_T,ICTPST,Y25T74,Araba/Álava,Porcentaje,33.32
2023,_T,ICTSSHT,Y25T74,Araba/Álava,Porcentaje,36.57
2023,_T,ICTPRGM,Y25T74,Araba/Álava,Porcentaje,2.9
2023,_T,ICTTRFF,Y25T74,Araba/Álava,Porcentaje,40.77
2023,_T,ICTSFWR,Y25T74,Araba/Álava,Porcentaje,49.41
2023,_T,ICTPRVCY,Y25T74,Araba/Álava,Porcentaje,24.23
2023,_T,ICT_TOT,Y25T74,Araba/Álava,Porcentaje,69.76
2023,_T,ICTCPT,Y25T74,Gipuzkoa,Porcentaje,51.94
2023,_T,ICTPST,Y25T74,Gipuzkoa,Porcentaje,35.63
2023,_T,ICTSSHT,Y25T74,Gipuzkoa,Porcentaje,39.13
2023,_T,ICTPRGM,Y25T74,Gipuzkoa,Porcentaje,2.69
2023,_T,ICTTRFF,Y25T74,Gipuzkoa,Porcentaje,44.98
2023,_T,ICTSFWR,Y25T74,Gipuzkoa,Porcentaje,42.39
2023,_T,ICTPRVCY,Y25T74,Gipuzkoa,Porcentaje,26.42
2023,_T,ICT_TOT,Y25T74,Gipuzkoa,Porcentaje,66.96
2023,_T,ICTCPT,Y25T74,Bizkaia,Porcentaje,50.91
2023,_T,ICTPST,Y25T74,Bizkaia,Porcentaje,36.49
2023,_T,ICTSSHT,Y25T74,Bizkaia,Porcentaje,37.61
2023,_T,ICTPRGM,Y25T74,Bizkaia,Porcentaje,4.09
2023,_T,ICTTRFF,Y25T74,Bizkaia,Porcentaje,43.5
2023,_T,ICTSFWR,Y25T74,Bizkaia,Porcentaje,45.68
2023,_T,ICTPRVCY,Y25T74,Bizkaia,Porcentaje,29.11
2023,_T,ICT_TOT,Y25T74,Bizkaia,Porcentaje,66.18
