Year,Series,Sexo,Renta,Territorio,Comarca,Municipio,Units,GeoCode,Value
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES48049,PT,ES48049,34.8
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES48049,PT,ES48049,31.2
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES48049,PT,ES48049,33.1
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES48049,PT,ES48049,39.4
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES48049,PT,ES48049,45.7
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES48049,PT,ES48049,35.7
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES20047,PT,ES20047,41.3
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES20047,PT,ES20047,48.1
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES20047,PT,ES20047,50.9
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES20047,PT,ES20047,51.3
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES20047,PT,ES20047,44.5
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES20047,PT,ES20047,53.2
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES20047,PT,ES20047,43.9
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES20047,PT,ES20047,47.5
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES20047,PT,ES20047,37.0
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES20047,PT,ES20047,51.9
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES20047,PT,ES20047,36.3
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES48910,PT,ES48910,50.7
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES48910,PT,ES48910,55.4
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES48910,PT,ES48910,48.7
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES48910,PT,ES48910,49.6
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES48910,PT,ES48910,54.3
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES48910,PT,ES48910,45.9
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES48910,PT,ES48910,50.9
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES48910,PT,ES48910,48.4
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES48910,PT,ES48910,54.4
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES48910,PT,ES48910,47.1
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES48910,PT,ES48910,51.0
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES48050,PT,ES48050,19.1
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES48050,PT,ES48050,36.0
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES48050,PT,ES48050,32.7
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES48050,PT,ES48050,36.4
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES48050,PT,ES48050,38.5
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES48050,PT,ES48050,38.8
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES48050,PT,ES48050,39.1
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES48050,PT,ES48050,31.0
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES48050,PT,ES48050,35.5
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES48050,PT,ES48050,39.8
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES48050,PT,ES48050,39.4
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES48022,PT,ES48022,38.7
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES48022,PT,ES48022,34.2
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES48022,PT,ES48022,35.8
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES48022,PT,ES48022,39.6
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES48022,PT,ES48022,37.3
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES48022,PT,ES48022,37.2
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES48022,PT,ES48022,38.0
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES48022,PT,ES48022,32.8
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES48022,PT,ES48022,32.9
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES48022,PT,ES48022,39.1
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES48022,PT,ES48022,32.3
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES48907,PT,ES48907,32.6
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES48907,PT,ES48907,26.3
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES48907,PT,ES48907,16.8
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES48907,PT,ES48907,25.9
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES48907,PT,ES48907,29.5
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES48907,PT,ES48907,33.7
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES48907,PT,ES48907,26.8
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES48907,PT,ES48907,29.9
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES48907,PT,ES48907,31.0
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES48907,PT,ES48907,29.4
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES48907,PT,ES48907,29.4
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES01019,PT,ES01019,48.1
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES01019,PT,ES01019,35.0
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES01019,PT,ES01019,42.3
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES01019,PT,ES01019,47.7
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES01019,PT,ES01019,43.0
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES01019,PT,ES01019,43.5
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES01019,PT,ES01019,37.3
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES01019,PT,ES01019,42.4
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES01019,PT,ES01019,52.7
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES01019,PT,ES01019,34.3
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES01019,PT,ES01019,36.3
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES01020,PT,ES01020,33.6
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES01020,PT,ES01020,33.9
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES01020,PT,ES01020,47.9
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES01020,PT,ES01020,38.0
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES01020,PT,ES01020,28.4
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES01020,PT,ES01020,32.3
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES01020,PT,ES01020,34.6
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES01020,PT,ES01020,38.0
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES01020,PT,ES01020,34.1
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES01020,PT,ES01020,35.6
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES01020,PT,ES01020,32.2
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES01028,PT,ES01028,30.3
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES01028,PT,ES01028,37.9
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES01028,PT,ES01028,42.6
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES01028,PT,ES01028,37.5
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES01028,PT,ES01028,41.0
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES01028,PT,ES01028,38.6
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES01028,PT,ES01028,41.2
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES01028,PT,ES01028,37.9
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES01028,PT,ES01028,34.0
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES01028,PT,ES01028,41.0
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES01028,PT,ES01028,36.7
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES01030,PT,ES01030,41.9
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES01030,PT,ES01030,29.2
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES01030,PT,ES01030,34.1
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES01030,PT,ES01030,36.4
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES01030,PT,ES01030,39.3
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES01030,PT,ES01030,42.8
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES01030,PT,ES01030,26.6
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES01030,PT,ES01030,26.9
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES01030,PT,ES01030,32.2
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES01030,PT,ES01030,36.4
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES01030,PT,ES01030,34.7
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES01031,PT,ES01031,37.3
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES01031,PT,ES01031,35.5
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES01031,PT,ES01031,33.5
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES01031,PT,ES01031,28.6
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES01031,PT,ES01031,37.7
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES01031,PT,ES01031,35.5
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES01031,PT,ES01031,33.2
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES01031,PT,ES01031,33.1
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES01031,PT,ES01031,38.1
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES01031,PT,ES01031,28.9
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES01031,PT,ES01031,42.5
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES01032,PT,ES01032,27.8
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES01032,PT,ES01032,29.6
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES01032,PT,ES01032,26.2
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES01032,PT,ES01032,29.1
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES01032,PT,ES01032,27.7
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES01032,PT,ES01032,31.5
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES01032,PT,ES01032,21.0
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES01032,PT,ES01032,33.5
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES01032,PT,ES01032,31.6
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES01032,PT,ES01032,22.3
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES01032,PT,ES01032,34.2
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES48051,PT,ES48051,28.0
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES48051,PT,ES48051,22.2
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES48051,PT,ES48051,34.7
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES48051,PT,ES48051,6.4
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES48051,PT,ES48051,21.7
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES48051,PT,ES48051,26.3
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES48051,PT,ES48051,32.5
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES48051,PT,ES48051,5.7
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES48051,PT,ES48051,15.9
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES48051,PT,ES48051,-14.4
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES48051,PT,ES48051,27.8
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES01902,PT,ES01902,43.3
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES01902,PT,ES01902,32.2
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES01902,PT,ES01902,39.4
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES01902,PT,ES01902,37.6
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES01902,PT,ES01902,38.1
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES01902,PT,ES01902,37.0
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES01902,PT,ES01902,45.0
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES01902,PT,ES01902,43.6
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES01902,PT,ES01902,39.5
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES01902,PT,ES01902,46.8
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES01902,PT,ES01902,39.6
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES01033,PT,ES01033,32.1
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES01033,PT,ES01033,31.3
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES01033,PT,ES01033,29.4
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES01033,PT,ES01033,36.6
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES01033,PT,ES01033,32.7
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES01033,PT,ES01033,36.1
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES01033,PT,ES01033,32.1
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES01033,PT,ES01033,36.2
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES01033,PT,ES01033,31.3
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES01033,PT,ES01033,28.2
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES01033,PT,ES01033,32.3
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES48052,PT,ES48052,24.4
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES48052,PT,ES48052,24.1
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES48052,PT,ES48052,24.6
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES48052,PT,ES48052,28.6
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES48052,PT,ES48052,17.4
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES48052,PT,ES48052,20.9
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES48052,PT,ES48052,34.1
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES48052,PT,ES48052,21.9
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES48052,PT,ES48052,26.1
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES48052,PT,ES48052,23.4
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES48052,PT,ES48052,30.6
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES20048,PT,ES20048,29.3
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES20048,PT,ES20048,34.6
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES20048,PT,ES20048,35.1
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES20048,PT,ES20048,34.2
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES20048,PT,ES20048,24.6
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES20048,PT,ES20048,23.0
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES20048,PT,ES20048,30.7
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES20048,PT,ES20048,31.0
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES20048,PT,ES20048,33.7
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES20048,PT,ES20048,46.0
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES20048,PT,ES20048,34.5
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES20902,PT,ES20902,45.3
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES20902,PT,ES20902,49.5
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES20902,PT,ES20902,42.6
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES20902,PT,ES20902,44.6
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES20902,PT,ES20902,39.4
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES20902,PT,ES20902,43.7
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES20902,PT,ES20902,38.4
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES20902,PT,ES20902,47.2
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES20902,PT,ES20902,41.4
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES20902,PT,ES20902,43.4
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES20902,PT,ES20902,44.2
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES01036,PT,ES01036,49.4
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES01036,PT,ES01036,48.0
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES01036,PT,ES01036,47.8
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES01036,PT,ES01036,51.1
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES01036,PT,ES01036,47.7
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES01036,PT,ES01036,49.2
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES01036,PT,ES01036,48.8
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES01036,PT,ES01036,51.9
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES01036,PT,ES01036,42.3
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES01036,PT,ES01036,50.6
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES01036,PT,ES01036,44.7
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES48053,PT,ES48053,45.2
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES48053,PT,ES48053,34.5
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES48053,PT,ES48053,49.6
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES48053,PT,ES48053,48.4
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES48053,PT,ES48053,57.4
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES48053,PT,ES48053,30.1
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES48053,PT,ES48053,44.4
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES48053,PT,ES48053,42.0
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES48053,PT,ES48053,45.5
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES48053,PT,ES48053,45.3
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES48053,PT,ES48053,39.3
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES20049,PT,ES20049,52.5
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES20049,PT,ES20049,53.3
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES20049,PT,ES20049,47.9
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES20049,PT,ES20049,49.2
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES20049,PT,ES20049,50.6
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES20049,PT,ES20049,53.7
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES20049,PT,ES20049,55.1
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES20049,PT,ES20049,51.1
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES20049,PT,ES20049,53.9
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES20049,PT,ES20049,44.8
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES20049,PT,ES20049,53.3
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES20050,PT,ES20050,54.1
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES20050,PT,ES20050,54.6
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES20050,PT,ES20050,52.1
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES20050,PT,ES20050,44.0
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES20050,PT,ES20050,49.3
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES20050,PT,ES20050,59.0
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES20050,PT,ES20050,50.3
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES20050,PT,ES20050,50.3
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES20050,PT,ES20050,55.0
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES20050,PT,ES20050,54.4
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES20050,PT,ES20050,47.9
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES20051,PT,ES20051,49.1
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES20051,PT,ES20051,47.8
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES20051,PT,ES20051,49.5
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES20051,PT,ES20051,49.2
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES20051,PT,ES20051,49.1
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES20051,PT,ES20051,45.0
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES20051,PT,ES20051,41.6
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES20051,PT,ES20051,43.5
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES20051,PT,ES20051,50.5
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES20051,PT,ES20051,51.7
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES20051,PT,ES20051,50.3
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES20052,PT,ES20052,43.9
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES20052,PT,ES20052,45.5
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES20052,PT,ES20052,41.4
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES20052,PT,ES20052,44.9
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES20052,PT,ES20052,35.8
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES20052,PT,ES20052,38.3
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES20052,PT,ES20052,36.9
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES20052,PT,ES20052,41.9
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES20052,PT,ES20052,43.6
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES20052,PT,ES20052,43.4
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES20052,PT,ES20052,41.9
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES01058,PT,ES01058,36.8
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES01058,PT,ES01058,40.6
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES01058,PT,ES01058,43.8
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES01058,PT,ES01058,42.8
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES01058,PT,ES01058,40.2
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES01058,PT,ES01058,43.1
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES01058,PT,ES01058,43.7
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES01058,PT,ES01058,43.2
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES01058,PT,ES01058,40.9
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES01058,PT,ES01058,41.9
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES01058,PT,ES01058,37.2
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES20068,PT,ES20068,43.0
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES20068,PT,ES20068,44.6
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES20068,PT,ES20068,48.1
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES20068,PT,ES20068,35.4
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES20068,PT,ES20068,45.0
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES20068,PT,ES20068,46.1
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES20068,PT,ES20068,45.2
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES20068,PT,ES20068,40.5
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES20068,PT,ES20068,41.8
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES20068,PT,ES20068,45.2
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES20068,PT,ES20068,34.0
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES48054,PT,ES48054,44.4
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES48054,PT,ES48054,39.4
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES48054,PT,ES48054,35.1
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES48054,PT,ES48054,43.3
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES48054,PT,ES48054,36.5
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES48054,PT,ES48054,41.8
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES48054,PT,ES48054,46.3
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES48054,PT,ES48054,27.2
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES48054,PT,ES48054,39.8
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES48054,PT,ES48054,42.0
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES48054,PT,ES48054,42.1
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES48057,PT,ES48057,40.4
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES48057,PT,ES48057,41.7
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES48057,PT,ES48057,42.9
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES48057,PT,ES48057,38.8
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES48057,PT,ES48057,13.6
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES48057,PT,ES48057,39.4
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES48057,PT,ES48057,35.1
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES48057,PT,ES48057,38.4
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES48057,PT,ES48057,39.2
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES48057,PT,ES48057,39.8
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES48057,PT,ES48057,36.4
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES48055,PT,ES48055,48.2
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES48055,PT,ES48055,49.8
2013,EU_INCOME_GAP,,INCOME_TOT,,,ES48055,PT,ES48055,46.9
2017,EU_INCOME_GAP,,INCOME_TOT,,,ES48055,PT,ES48055,45.7
2015,EU_INCOME_GAP,,INCOME_TOT,,,ES48055,PT,ES48055,48.1
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES48055,PT,ES48055,44.1
2016,EU_INCOME_GAP,,INCOME_TOT,,,ES48055,PT,ES48055,47.9
2011,EU_INCOME_GAP,,INCOME_TOT,,,ES48055,PT,ES48055,45.9
2018,EU_INCOME_GAP,,INCOME_TOT,,,ES48055,PT,ES48055,46.9
2020,EU_INCOME_GAP,,INCOME_TOT,,,ES48055,PT,ES48055,41.5
2021,EU_INCOME_GAP,,INCOME_TOT,,,ES48055,PT,ES48055,42.6
2009,EU_INCOME_GAP,,INCOME_TOT,,,ES48056,PT,ES48056,41.4
2019,EU_INCOME_GAP,,INCOME_TOT,,,ES48056,PT,ES48056,35.1
2014,EU_INCOME_GAP,,INCOME_TOT,,,ES48056,PT,ES48056,33.7
