Year,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2017,,,ES48085,PT,ES48085,0.4
2016,,,ES48085,PT,ES48085,0.5
2021,,,ES48085,PT,ES48085,0.2
2020,,,ES48085,PT,ES48085,0.2
2014,,,ES48085,PT,ES48085,0.7
2014,,,ES48086,PT,ES48086,4.3
2015,,,ES48086,PT,ES48086,3.1
2018,,,ES48086,PT,ES48086,3.6
2017,,,ES48086,PT,ES48086,3.7
2016,,,ES48086,PT,ES48086,3.4
2020,,,ES48086,PT,ES48086,3.6
2021,,,ES48086,PT,ES48086,5.2
2019,,,ES48086,PT,ES48086,3.9
2014,,,Soraluze-Placencia de las Armas,PT,Soraluze-Placencia de las Armas,0.4
2016,,,Soraluze-Placencia de las Armas,PT,Soraluze-Placencia de las Armas,0.5
2018,,,Soraluze-Placencia de las Armas,PT,Soraluze-Placencia de las Armas,0.5
2020,,,Soraluze-Placencia de las Armas,PT,Soraluze-Placencia de las Armas,0.7
2019,,,Soraluze-Placencia de las Armas,PT,Soraluze-Placencia de las Armas,0.7
2015,,,Soraluze-Placencia de las Armas,PT,Soraluze-Placencia de las Armas,0.5
2017,,,Soraluze-Placencia de las Armas,PT,Soraluze-Placencia de las Armas,0.7
2021,,,Soraluze-Placencia de las Armas,PT,Soraluze-Placencia de las Armas,0.8
2019,,,ES48076,PT,ES48076,1.0
2015,,,ES48076,PT,ES48076,0.4
2018,,,ES48076,PT,ES48076,0.8
2017,,,ES48076,PT,ES48076,0.9
2016,,,ES48076,PT,ES48076,0.6
2020,,,ES48076,PT,ES48076,1.0
2021,,,ES48076,PT,ES48076,1.2
2014,,,ES48076,PT,ES48076,0.4
2017,,,Tolosa,PT,Tolosa,0.3
2020,,,Tolosa,PT,Tolosa,0.3
2015,,,Tolosa,PT,Tolosa,0.4
2019,,,Tolosa,PT,Tolosa,0.3
2014,,,Tolosa,PT,Tolosa,0.4
2016,,,Tolosa,PT,Tolosa,0.3
2018,,,Tolosa,PT,Tolosa,0.3
2021,,,Tolosa,PT,Tolosa,0.3
2019,,,ES48087,PT,ES48087,12.2
2014,,,ES48087,PT,ES48087,9.3
2018,,,ES48087,PT,ES48087,10.9
2016,,,ES48087,PT,ES48087,9.2
2017,,,ES48087,PT,ES48087,10.2
2020,,,ES48087,PT,ES48087,12.4
2021,,,ES48087,PT,ES48087,14.0
2015,,,ES48087,PT,ES48087,7.7
2019,,,ES48088,PT,ES48088,3.9
2015,,,ES48088,PT,ES48088,2.9
2018,,,ES48088,PT,ES48088,3.2
2016,,,ES48088,PT,ES48088,3.4
2017,,,ES48088,PT,ES48088,3.2
2021,,,ES48088,PT,ES48088,4.7
2020,,,ES48088,PT,ES48088,4.3
2014,,,ES48088,PT,ES48088,3.5
2019,,,ES48065,PT,ES48065,0.3
2015,,,ES48065,PT,ES48065,0.3
2018,,,ES48065,PT,ES48065,0.3
2017,,,ES48065,PT,ES48065,0.3
2016,,,ES48065,PT,ES48065,0.3
2020,,,ES48065,PT,ES48065,0.3
2021,,,ES48065,PT,ES48065,0.3
2014,,,ES48065,PT,ES48065,0.2
2015,,,ES48089,PT,ES48089,0.3
2014,,,ES48089,PT,ES48089,0.3
2018,,,ES48089,PT,ES48089,0.2
2017,,,ES48089,PT,ES48089,0.3
2016,,,ES48089,PT,ES48089,0.5
2021,,,ES48089,PT,ES48089,0.2
2020,,,ES48089,PT,ES48089,0.2
2019,,,ES48089,PT,ES48089,0.2
2014,,,ES48074,PT,ES48074,3.5
2019,,,ES48074,PT,ES48074,4.0
2015,,,ES48074,PT,ES48074,3.1
2018,,,ES48074,PT,ES48074,3.5
2017,,,ES48074,PT,ES48074,3.9
2016,,,ES48074,PT,ES48074,3.5
2021,,,ES48074,PT,ES48074,4.2
2020,,,ES48074,PT,ES48074,4.5
2015,,,Urkabustaiz,PT,Urkabustaiz,6.2
2014,,,Urkabustaiz,PT,Urkabustaiz,8.7
2017,,,Urkabustaiz,PT,Urkabustaiz,5.7
2019,,,Urkabustaiz,PT,Urkabustaiz,4.2
2016,,,Urkabustaiz,PT,Urkabustaiz,5.4
2021,,,Urkabustaiz,PT,Urkabustaiz,3.4
2018,,,Urkabustaiz,PT,Urkabustaiz,6.2
2020,,,Urkabustaiz,PT,Urkabustaiz,3.8
2020,,,Urnieta,PT,Urnieta,0.5
2021,,,Urnieta,PT,Urnieta,0.5
2018,,,Urnieta,PT,Urnieta,0.4
2016,,,Urnieta,PT,Urnieta,0.5
2014,,,Urnieta,PT,Urnieta,0.5
2019,,,Urnieta,PT,Urnieta,0.5
2015,,,Urnieta,PT,Urnieta,0.6
2017,,,Urnieta,PT,Urnieta,0.5
2021,,,Urretxu,PT,Urretxu,0.3
2020,,,Urretxu,PT,Urretxu,0.3
2016,,,Urretxu,PT,Urretxu,0.3
2015,,,Urretxu,PT,Urretxu,0.2
2014,,,Urretxu,PT,Urretxu,0.2
2019,,,Urretxu,PT,Urretxu,0.3
2018,,,Urretxu,PT,Urretxu,0.2
2017,,,Urretxu,PT,Urretxu,0.3
2020,,,Usurbil,PT,Usurbil,0.5
2016,,,Usurbil,PT,Usurbil,0.5
2014,,,Usurbil,PT,Usurbil,0.4
2018,,,Usurbil,PT,Usurbil,0.5
2021,,,Usurbil,PT,Usurbil,0.6
2015,,,Usurbil,PT,Usurbil,0.6
2019,,,Usurbil,PT,Usurbil,0.5
2017,,,Usurbil,PT,Usurbil,0.6
2019,,,Valdegovía / Gaubea,PT,Valdegovía / Gaubea,18.4
2016,,,Valdegovía / Gaubea,PT,Valdegovía / Gaubea,17.2
2014,,,Valdegovía / Gaubea,PT,Valdegovía / Gaubea,20.6
2015,,,Valdegovía / Gaubea,PT,Valdegovía / Gaubea,17.9
2017,,,Valdegovía / Gaubea,PT,Valdegovía / Gaubea,17.0
2021,,,Valdegovía / Gaubea,PT,Valdegovía / Gaubea,20.0
2018,,,Valdegovía / Gaubea,PT,Valdegovía / Gaubea,17.8
2020,,,Valdegovía / Gaubea,PT,Valdegovía / Gaubea,17.3
2019,,,ES48080,PT,ES48080,0.0
2014,,,ES48080,PT,ES48080,0.1
2015,,,ES48080,PT,ES48080,0.0
2018,,,ES48080,PT,ES48080,0.0
2017,,,ES48080,PT,ES48080,0.1
2016,,,ES48080,PT,ES48080,0.0
2021,,,ES48080,PT,ES48080,0.0
2020,,,ES48080,PT,ES48080,0.0
2017,,,Villabona,PT,Villabona,0.6
2021,,,Villabona,PT,Villabona,0.5
2020,,,Villabona,PT,Villabona,0.5
2016,,,Villabona,PT,Villabona,0.5
2014,,,Villabona,PT,Villabona,0.5
2015,,,Villabona,PT,Villabona,0.5
2019,,,Villabona,PT,Villabona,0.5
2018,,,Villabona,PT,Villabona,0.4
2014,,,Villabuena de Álava / Eskuernaga,PT,Villabuena de Álava / Eskuernaga,10.2
2015,,,Villabuena de Álava / Eskuernaga,PT,Villabuena de Álava / Eskuernaga,13.9
2019,,,Villabuena de Álava / Eskuernaga,PT,Villabuena de Álava / Eskuernaga,12.4
2016,,,Villabuena de Álava / Eskuernaga,PT,Villabuena de Álava / Eskuernaga,13.9
2020,,,Villabuena de Álava / Eskuernaga,PT,Villabuena de Álava / Eskuernaga,13.2
2017,,,Villabuena de Álava / Eskuernaga,PT,Villabuena de Álava / Eskuernaga,12.5
2021,,,Villabuena de Álava / Eskuernaga,PT,Villabuena de Álava / Eskuernaga,13.7
2018,,,Villabuena de Álava / Eskuernaga,PT,Villabuena de Álava / Eskuernaga,14.6
2019,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.2
2018,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.2
2015,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.2
2017,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.2
2014,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.2
2016,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.2
2021,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.2
2020,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.2
2019,,,Yécora / Iekora,PT,Yécora / Iekora,56.9
2015,,,Yécora / Iekora,PT,Yécora / Iekora,42.1
2017,,,Yécora / Iekora,PT,Yécora / Iekora,52.7
2014,,,Yécora / Iekora,PT,Yécora / Iekora,37.0
2016,,,Yécora / Iekora,PT,Yécora / Iekora,47.5
2021,,,Yécora / Iekora,PT,Yécora / Iekora,62.6
2018,,,Yécora / Iekora,PT,Yécora / Iekora,59.6
2020,,,Yécora / Iekora,PT,Yécora / Iekora,54.2
2017,,,ES48095,PT,ES48095,0.4
2020,,,ES48095,PT,ES48095,0.5
2019,,,ES48095,PT,ES48095,0.4
2015,,,ES48095,PT,ES48095,0.5
2021,,,ES48095,PT,ES48095,0.5
2014,,,ES48095,PT,ES48095,0.5
2016,,,ES48095,PT,ES48095,0.5
2018,,,ES48095,PT,ES48095,0.4
2021,,,Zaldibia,PT,Zaldibia,3.0
2016,,,Zaldibia,PT,Zaldibia,2.5
2015,,,Zaldibia,PT,Zaldibia,2.5
2014,,,Zaldibia,PT,Zaldibia,2.2
2018,,,Zaldibia,PT,Zaldibia,2.5
2019,,,Zaldibia,PT,Zaldibia,2.9
2017,,,Zaldibia,PT,Zaldibia,3.1
2020,,,Zaldibia,PT,Zaldibia,2.8
2015,,,Zalduondo,PT,Zalduondo,26.6
2019,,,Zalduondo,PT,Zalduondo,23.2
2017,,,Zalduondo,PT,Zalduondo,21.6
2014,,,Zalduondo,PT,Zalduondo,29.0
2016,,,Zalduondo,PT,Zalduondo,24.5
2021,,,Zalduondo,PT,Zalduondo,25.9
2018,,,Zalduondo,PT,Zalduondo,24.4
2020,,,Zalduondo,PT,Zalduondo,21.4
2016,,,ES48096,PT,ES48096,1.1
2014,,,ES48096,PT,ES48096,1.0
2018,,,ES48096,PT,ES48096,0.9
2020,,,ES48096,PT,ES48096,0.9
2019,,,ES48096,PT,ES48096,0.9
2017,,,ES48096,PT,ES48096,1.0
2015,,,ES48096,PT,ES48096,1.2
2021,,,ES48096,PT,ES48096,1.2
2019,,,Zambrana,PT,Zambrana,18.7
2015,,,Zambrana,PT,Zambrana,30.0
2018,,,Zambrana,PT,Zambrana,20.6
2020,,,Zambrana,PT,Zambrana,14.5
2017,,,Zambrana,PT,Zambrana,21.9
2021,,,Zambrana,PT,Zambrana,14.5
2014,,,Zambrana,PT,Zambrana,27.3
2016,,,Zambrana,PT,Zambrana,25.8
2021,,,ES48905,PT,ES48905,0.1
2017,,,ES48905,PT,ES48905,0.1
2016,,,ES48905,PT,ES48905,0.1
2020,,,ES48905,PT,ES48905,0.1
2018,,,ES48905,PT,ES48905,0.1
2015,,,ES48905,PT,ES48905,0.1
2014,,,ES48905,PT,ES48905,0.1
2019,,,ES48905,PT,ES48905,0.1
2020,,,ES48097,PT,ES48097,1.1
2018,,,ES48097,PT,ES48097,1.0
2016,,,ES48097,PT,ES48097,1.3
2014,,,ES48097,PT,ES48097,1.2
2019,,,ES48097,PT,ES48097,1.1
2017,,,ES48097,PT,ES48097,1.2
2015,,,ES48097,PT,ES48097,1.1
2021,,,ES48097,PT,ES48097,1.1
2020,,,Zarautz,PT,Zarautz,0.5
2021,,,Zarautz,PT,Zarautz,0.5
2016,,,Zarautz,PT,Zarautz,0.4
2015,,,Zarautz,PT,Zarautz,0.5
2014,,,Zarautz,PT,Zarautz,0.4
2018,,,Zarautz,PT,Zarautz,0.4
2019,,,Zarautz,PT,Zarautz,0.4
2017,,,Zarautz,PT,Zarautz,0.5
2019,,,ES48024,PT,ES48024,7.3
2015,,,ES48024,PT,ES48024,9.0
2014,,,ES48024,PT,ES48024,6.1
2018,,,ES48024,PT,ES48024,6.4
2017,,,ES48024,PT,ES48024,7.3
2016,,,ES48024,PT,ES48024,9.0
2021,,,ES48024,PT,ES48024,10.0
2020,,,ES48024,PT,ES48024,7.8
2019,,,ES48025,PT,ES48025,11.5
2014,,,ES48025,PT,ES48025,11.3
2015,,,ES48025,PT,ES48025,10.7
2018,,,ES48025,PT,ES48025,9.9
2017,,,ES48025,PT,ES48025,10.0
2016,,,ES48025,PT,ES48025,11.8
2020,,,ES48025,PT,ES48025,11.3
2021,,,ES48025,PT,ES48025,15.6
2019,,,Zegama,PT,Zegama,3.4
2017,,,Zegama,PT,Zegama,3.6
2015,,,Zegama,PT,Zegama,3.7
2021,,,Zegama,PT,Zegama,4.1
2014,,,Zegama,PT,Zegama,3.2
2016,,,Zegama,PT,Zegama,3.0
2018,,,Zegama,PT,Zegama,2.4
2020,,,Zegama,PT,Zegama,3.1
2020,,,Zerain,PT,Zerain,7.1
2019,,,Zerain,PT,Zerain,7.4
2015,,,Zerain,PT,Zerain,9.8
2021,,,Zerain,PT,Zerain,7.9
2014,,,Zerain,PT,Zerain,10.8
2016,,,Zerain,PT,Zerain,8.4
2018,,,Zerain,PT,Zerain,8.1
2017,,,Zerain,PT,Zerain,8.9
2017,,,Zestoa,PT,Zestoa,1.8
2015,,,Zestoa,PT,Zestoa,1.4
2021,,,Zestoa,PT,Zestoa,1.7
2014,,,Zestoa,PT,Zestoa,1.5
2016,,,Zestoa,PT,Zestoa,1.6
2018,,,Zestoa,PT,Zestoa,1.5
2020,,,Zestoa,PT,Zestoa,1.4
2019,,,Zestoa,PT,Zestoa,1.7
2017,,,ES48913,PT,ES48913,0.5
2019,,,ES48913,PT,ES48913,0.8
2021,,,ES48913,PT,ES48913,0.7
2020,,,ES48913,PT,ES48913,0.7
2018,,,ES48913,PT,ES48913,0.4
2016,,,ES48913,PT,ES48913,0.6
2015,,,ES48913,PT,ES48913,0.5
2014,,,ES48913,PT,ES48913,0.5
2019,,,Zigoitia,PT,Zigoitia,2.6
2020,,,Zigoitia,PT,Zigoitia,2.9
2015,,,Zigoitia,PT,Zigoitia,2.4
2021,,,Zigoitia,PT,Zigoitia,3.2
2016,,,Zigoitia,PT,Zigoitia,2.6
2014,,,Zigoitia,PT,Zigoitia,4.0
2018,,,Zigoitia,PT,Zigoitia,3.2
2017,,,Zigoitia,PT,Zigoitia,3.0
2015,,,ES48915,PT,ES48915,6.3
2021,,,ES48915,PT,ES48915,11.6
2016,,,ES48915,PT,ES48915,6.5
2018,,,ES48915,PT,ES48915,7.1
2020,,,ES48915,PT,ES48915,10.3
2014,,,ES48915,PT,ES48915,6.6
2019,,,ES48915,PT,ES48915,8.3
2017,,,ES48915,PT,ES48915,7.0
2017,,,Zizurkil,PT,Zizurkil,1.1
2019,,,Zizurkil,PT,Zizurkil,1.0
2015,,,Zizurkil,PT,Zizurkil,1.1
2021,,,Zizurkil,PT,Zizurkil,0.9
2014,,,Zizurkil,PT,Zizurkil,1.1
2016,,,Zizurkil,PT,Zizurkil,1.0
2018,,,Zizurkil,PT,Zizurkil,0.8
2020,,,Zizurkil,PT,Zizurkil,0.9
2015,,,Zuia,PT,Zuia,3.5
2019,,,Zuia,PT,Zuia,2.9
2017,,,Zuia,PT,Zuia,3.7
2014,,,Zuia,PT,Zuia,5.2
2016,,,Zuia,PT,Zuia,3.5
2021,,,Zuia,PT,Zuia,3.0
2018,,,Zuia,PT,Zuia,4.3
2020,,,Zuia,PT,Zuia,2.9
2020,,,Zumaia,PT,Zumaia,0.3
2016,,,Zumaia,PT,Zumaia,0.3
2015,,,Zumaia,PT,Zumaia,0.3
2014,,,Zumaia,PT,Zumaia,0.2
2019,,,Zumaia,PT,Zumaia,0.3
2018,,,Zumaia,PT,Zumaia,0.3
2017,,,Zumaia,PT,Zumaia,0.4
2021,,,Zumaia,PT,Zumaia,0.4
2020,,,Zumarraga,PT,Zumarraga,0.3
2021,,,Zumarraga,PT,Zumarraga,0.4
2016,,,Zumarraga,PT,Zumarraga,0.3
2015,,,Zumarraga,PT,Zumarraga,0.3
2014,,,Zumarraga,PT,Zumarraga,0.2
2019,,,Zumarraga,PT,Zumarraga,0.4
2018,,,Zumarraga,PT,Zumarraga,0.3
2017,,,Zumarraga,PT,Zumarraga,0.4
2018,,Añana (eskualdea),,PT,Añana (eskualdea),6.3
2014,,Añana (eskualdea),,PT,Añana (eskualdea),7.3
2017,,Añana (eskualdea),,PT,Añana (eskualdea),6.1
2019,,Añana (eskualdea),,PT,Añana (eskualdea),5.8
2015,,Añana (eskualdea),,PT,Añana (eskualdea),6.7
2016,,Añana (eskualdea),,PT,Añana (eskualdea),6.4
2021,,Añana (eskualdea),,PT,Añana (eskualdea),6.6
2020,,Añana (eskualdea),,PT,Añana (eskualdea),5.7
2017,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,11.3
2015,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,10.3
2021,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,10.7
2020,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,10.0
2018,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,13.3
2019,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,11.4
2016,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,11.3
2014,,Arabako Errioxa / Rioja Alavesa,,PT,Arabako Errioxa / Rioja Alavesa,8.0
2016,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,1.1
2014,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,1.5
2019,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,0.8
2018,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,1.1
2021,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,1.3
2015,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,1.2
2017,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,1.2
2020,,Arabako Kantaurialdea / Cantábrica Alavesa,,PT,Arabako Kantaurialdea / Cantábrica Alavesa,0.8
2015,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,0.5
2016,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,0.5
2017,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,0.4
2021,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,0.4
2018,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,0.4
2014,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,0.5
2020,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,0.4
2019,,Arabako Lautada / Llanada Alavesa,,PT,Arabako Lautada / Llanada Alavesa,0.4
2016,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,11.3
2020,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,9.0
2017,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,10.8
2019,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,10.2
2014,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,10.8
2015,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,11.0
2021,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,11.3
2018,,Arabako Mendialdea / Montaña Alavesa,,PT,Arabako Mendialdea / Montaña Alavesa,11.2
2019,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,2.0
2017,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,2.0
2016,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,2.2
2015,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,2.0
2014,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,1.9
2020,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,2.2
2021,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,2.8
2018,,Arratia Nerbioi / Arratia-Nervión,,PT,Arratia Nerbioi / Arratia-Nervión,1.8
2020,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,0.9
2015,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,1.0
2016,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,0.9
2019,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,1.2
2017,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,1.2
2018,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,1.2
2021,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,1.0
2014,,Bidasoa Beherea / Bajo Bidasoa,,PT,Bidasoa Beherea / Bajo Bidasoa,0.9
2017,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,0.1
2019,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,0.1
2016,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,0.1
2020,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,0.1
2021,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,0.1
2015,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,0.1
2018,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,0.1
2014,,Bilbo Handia / Gran Bilbao,,PT,Bilbo Handia / Gran Bilbao,0.1
2015,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,0.4
2014,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,0.4
2020,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,0.5
2021,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,0.6
2019,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,0.5
2018,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,0.4
2017,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,0.5
2016,,Debabarrena / Bajo Deba,,PT,Debabarrena / Bajo Deba,0.4
2016,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,0.5
2018,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,0.4
2014,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,0.4
2017,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,0.6
2015,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,0.5
2020,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,0.5
2021,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,0.5
2019,,Debagoiena / Alto Deba,,PT,Debagoiena / Alto Deba,0.5
2016,,Donostialdea,,PT,Donostialdea,0.2
2017,,Donostialdea,,PT,Donostialdea,0.2
2015,,Donostialdea,,PT,Donostialdea,0.2
2020,,Donostialdea,,PT,Donostialdea,0.2
2019,,Donostialdea,,PT,Donostialdea,0.2
2021,,Donostialdea,,PT,Donostialdea,0.2
2018,,Donostialdea,,PT,Donostialdea,0.2
2014,,Donostialdea,,PT,Donostialdea,0.2
2014,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,0.3
2018,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,0.3
2019,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,0.4
2016,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,0.4
2015,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,0.3
2021,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,0.4
2017,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,0.3
2020,,Durangaldea / Duranguesado,,PT,Durangaldea / Duranguesado,0.4
2019,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,3.0
2014,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,3.7
2021,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,4.0
2016,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,3.4
2018,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,3.1
2015,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,3.1
2020,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,3.2
2017,,Enkartazioak / Encartaciones,,PT,Enkartazioak / Encartaciones,3.4
2018,,Gernika-Bermeo,,PT,Gernika-Bermeo,11.8
2021,,Gernika-Bermeo,,PT,Gernika-Bermeo,10.4
2017,,Gernika-Bermeo,,PT,Gernika-Bermeo,13.5
2020,,Gernika-Bermeo,,PT,Gernika-Bermeo,11.5
2015,,Gernika-Bermeo,,PT,Gernika-Bermeo,5.9
2019,,Gernika-Bermeo,,PT,Gernika-Bermeo,12.7
2016,,Gernika-Bermeo,,PT,Gernika-Bermeo,6.2
2014,,Gernika-Bermeo,,PT,Gernika-Bermeo,7.0
2020,,Goierri,,PT,Goierri,0.5
2021,,Goierri,,PT,Goierri,0.6
2015,,Goierri,,PT,Goierri,0.6
2018,,Goierri,,PT,Goierri,0.5
2017,,Goierri,,PT,Goierri,0.7
2019,,Goierri,,PT,Goierri,0.5
2016,,Goierri,,PT,Goierri,0.6
2014,,Goierri,,PT,Goierri,0.6
2018,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,2.4
2020,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,1.9
2021,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,1.8
2014,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,3.9
2019,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,1.8
2016,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,2.6
2017,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,2.5
2015,,Gorbeialdea / Estribaciones del Gorbea,,PT,Gorbeialdea / Estribaciones del Gorbea,2.8
2019,,Markina-Ondarroa,,PT,Markina-Ondarroa,6.0
2021,,Markina-Ondarroa,,PT,Markina-Ondarroa,4.7
2017,,Markina-Ondarroa,,PT,Markina-Ondarroa,5.7
2018,,Markina-Ondarroa,,PT,Markina-Ondarroa,5.2
2020,,Markina-Ondarroa,,PT,Markina-Ondarroa,4.9
2016,,Markina-Ondarroa,,PT,Markina-Ondarroa,6.0
