Year,Tipo de violencia,Territorio,Comarca,Municipio,Units,GeoCode,Value
2020,Violencia intrafamiliar,,,Barakaldo,Por 10.000,Barakaldo,13.3
2019,Violencia intrafamiliar,,,Barakaldo,Por 10.000,Barakaldo,13.0
2018,Violencia intrafamiliar,,,Barrika,Por 10.000,Barrika,13.6
2020,Violencia intrafamiliar,,,Barrika,Por 10.000,Barrika,13.0
2019,Violencia intrafamiliar,,,Barrika,Por 10.000,Barrika,26.7
2019,Violencia intrafamiliar,,,Barrundia,Por 10.000,Barrundia,0.0
2018,Violencia intrafamiliar,,,Barrundia,Por 10.000,Barrundia,23.9
2020,Violencia intrafamiliar,,,Barrundia,Por 10.000,Barrundia,0.0
2019,Violencia intrafamiliar,,,Basauri,Por 10.000,Basauri,14.7
2020,Violencia intrafamiliar,,,Basauri,Por 10.000,Basauri,4.3
2018,Violencia intrafamiliar,,,Basauri,Por 10.000,Basauri,4.7
2020,Violencia intrafamiliar,,,Beasain,Por 10.000,Beasain,2.9
2018,Violencia intrafamiliar,,,Beasain,Por 10.000,Beasain,5.8
2019,Violencia intrafamiliar,,,Beasain,Por 10.000,Beasain,4.4
2020,Violencia intrafamiliar,,,Bedia,Por 10.000,Bedia,0.0
2019,Violencia intrafamiliar,,,Bedia,Por 10.000,Bedia,0.0
2018,Violencia intrafamiliar,,,Bedia,Por 10.000,Bedia,17.7
2019,Violencia intrafamiliar,,,Beizama,Por 10.000,Beizama,0.0
2020,Violencia intrafamiliar,,,Beizama,Por 10.000,Beizama,0.0
2018,Violencia intrafamiliar,,,Beizama,Por 10.000,Beizama,0.0
2020,Violencia intrafamiliar,,,Belauntza,Por 10.000,Belauntza,0.0
2018,Violencia intrafamiliar,,,Belauntza,Por 10.000,Belauntza,0.0
2019,Violencia intrafamiliar,,,Belauntza,Por 10.000,Belauntza,0.0
2019,Violencia intrafamiliar,,,Berango,Por 10.000,Berango,2.6
2020,Violencia intrafamiliar,,,Berango,Por 10.000,Berango,7.8
2018,Violencia intrafamiliar,,,Berango,Por 10.000,Berango,8.0
2019,Violencia intrafamiliar,,,Berantevilla,Por 10.000,Berantevilla,0.0
2018,Violencia intrafamiliar,,,Berantevilla,Por 10.000,Berantevilla,0.0
2020,Violencia intrafamiliar,,,Berantevilla,Por 10.000,Berantevilla,0.0
2019,Violencia intrafamiliar,,,Berastegi,Por 10.000,Berastegi,19.2
2018,Violencia intrafamiliar,,,Berastegi,Por 10.000,Berastegi,0.0
2020,Violencia intrafamiliar,,,Berastegi,Por 10.000,Berastegi,0.0
2018,Violencia intrafamiliar,,,Bergara,Por 10.000,Bergara,4.0
2019,Violencia intrafamiliar,,,Bergara,Por 10.000,Bergara,4.0
2020,Violencia intrafamiliar,,,Bergara,Por 10.000,Bergara,9.5
2018,Violencia intrafamiliar,,,Bermeo,Por 10.000,Bermeo,10.5
2020,Violencia intrafamiliar,,,Bermeo,Por 10.000,Bermeo,12.9
2019,Violencia intrafamiliar,,,Bermeo,Por 10.000,Bermeo,12.8
2019,Violencia intrafamiliar,,,Bernedo,Por 10.000,Bernedo,0.0
2020,Violencia intrafamiliar,,,Bernedo,Por 10.000,Bernedo,0.0
2018,Violencia intrafamiliar,,,Bernedo,Por 10.000,Bernedo,0.0
2018,Violencia intrafamiliar,,,Berriatua,Por 10.000,Berriatua,0.0
2019,Violencia intrafamiliar,,,Berriatua,Por 10.000,Berriatua,0.0
2020,Violencia intrafamiliar,,,Berriatua,Por 10.000,Berriatua,0.0
2020,Violencia intrafamiliar,,,Berriz,Por 10.000,Berriz,0.0
2018,Violencia intrafamiliar,,,Berriz,Por 10.000,Berriz,0.0
2019,Violencia intrafamiliar,,,Berriz,Por 10.000,Berriz,17.5
2018,Violencia intrafamiliar,,,Berrobi,Por 10.000,Berrobi,0.0
2020,Violencia intrafamiliar,,,Berrobi,Por 10.000,Berrobi,0.0
2019,Violencia intrafamiliar,,,Berrobi,Por 10.000,Berrobi,34.0
2019,Violencia intrafamiliar,,,Bidania-Goiatz,Por 10.000,Bidania-Goiatz,0.0
2018,Violencia intrafamiliar,,,Bidania-Goiatz,Por 10.000,Bidania-Goiatz,0.0
2020,Violencia intrafamiliar,,,Bidania-Goiatz,Por 10.000,Bidania-Goiatz,0.0
2020,Violencia intrafamiliar,,,Bilbao,Por 10.000,Bilbao,8.0
2019,Violencia intrafamiliar,,,Bilbao,Por 10.000,Bilbao,9.2
2018,Violencia intrafamiliar,,,Bilbao,Por 10.000,Bilbao,6.8
2018,Violencia intrafamiliar,,,Busturia,Por 10.000,Busturia,24.4
2019,Violencia intrafamiliar,,,Busturia,Por 10.000,Busturia,0.0
2020,Violencia intrafamiliar,,,Busturia,Por 10.000,Busturia,0.0
2018,Violencia intrafamiliar,,,Campezo/Kanpezu,Por 10.000,Campezo/Kanpezu,40.2
2019,Violencia intrafamiliar,,,Campezo/Kanpezu,Por 10.000,Campezo/Kanpezu,0.0
2020,Violencia intrafamiliar,,,Campezo/Kanpezu,Por 10.000,Campezo/Kanpezu,19.2
2020,Violencia intrafamiliar,,,Deba,Por 10.000,Deba,11.0
2019,Violencia intrafamiliar,,,Deba,Por 10.000,Deba,0.0
2018,Violencia intrafamiliar,,,Deba,Por 10.000,Deba,7.4
2018,Violencia intrafamiliar,,,Derio,Por 10.000,Derio,20.8
2019,Violencia intrafamiliar,,,Derio,Por 10.000,Derio,31.4
2020,Violencia intrafamiliar,,,Derio,Por 10.000,Derio,11.1
2019,Violencia intrafamiliar,,,Dima,Por 10.000,Dima,13.9
2018,Violencia intrafamiliar,,,Dima,Por 10.000,Dima,0.0
2020,Violencia intrafamiliar,,,Dima,Por 10.000,Dima,0.0
2019,Violencia intrafamiliar,,,Donostia / San Sebastián,Por 10.000,Donostia / San Sebastián,7.9
2020,Violencia intrafamiliar,,,Donostia / San Sebastián,Por 10.000,Donostia / San Sebastián,10.8
2018,Violencia intrafamiliar,,,Donostia / San Sebastián,Por 10.000,Donostia / San Sebastián,9.3
2020,Violencia intrafamiliar,,,Durango,Por 10.000,Durango,7.1
2018,Violencia intrafamiliar,,,Durango,Por 10.000,Durango,10.5
2019,Violencia intrafamiliar,,,Durango,Por 10.000,Durango,4.5
2019,Violencia intrafamiliar,,,Ea,Por 10.000,Ea,25.3
2020,Violencia intrafamiliar,,,Ea,Por 10.000,Ea,25.0
2018,Violencia intrafamiliar,,,Ea,Por 10.000,Ea,0.0
2020,Violencia intrafamiliar,,,Eibar,Por 10.000,Eibar,8.6
2019,Violencia intrafamiliar,,,Eibar,Por 10.000,Eibar,14.2
2018,Violencia intrafamiliar,,,Eibar,Por 10.000,Eibar,16.3
2019,Violencia intrafamiliar,,,Elantxobe,Por 10.000,Elantxobe,0.0
2018,Violencia intrafamiliar,,,Elantxobe,Por 10.000,Elantxobe,0.0
2020,Violencia intrafamiliar,,,Elantxobe,Por 10.000,Elantxobe,0.0
2019,Violencia intrafamiliar,,,Elburgo/Burgelu,Por 10.000,Elburgo/Burgelu,0.0
2020,Violencia intrafamiliar,,,Elburgo/Burgelu,Por 10.000,Elburgo/Burgelu,0.0
2018,Violencia intrafamiliar,,,Elburgo/Burgelu,Por 10.000,Elburgo/Burgelu,0.0
2020,Violencia intrafamiliar,,,Elciego,Por 10.000,Elciego,39.3
2018,Violencia intrafamiliar,,,Elciego,Por 10.000,Elciego,56.5
2019,Violencia intrafamiliar,,,Elciego,Por 10.000,Elciego,19.2
2020,Violencia intrafamiliar,,,Elduain,Por 10.000,Elduain,0.0
2018,Violencia intrafamiliar,,,Elduain,Por 10.000,Elduain,0.0
2019,Violencia intrafamiliar,,,Elduain,Por 10.000,Elduain,0.0
2018,Violencia intrafamiliar,,,Elgeta,Por 10.000,Elgeta,18.6
2020,Violencia intrafamiliar,,,Elgeta,Por 10.000,Elgeta,0.0
2019,Violencia intrafamiliar,,,Elgeta,Por 10.000,Elgeta,0.0
2020,Violencia intrafamiliar,,,Elgoibar,Por 10.000,Elgoibar,15.5
2019,Violencia intrafamiliar,,,Elgoibar,Por 10.000,Elgoibar,13.8
2018,Violencia intrafamiliar,,,Elgoibar,Por 10.000,Elgoibar,5.1
2020,Violencia intrafamiliar,,,Elorrio,Por 10.000,Elorrio,7.9
2019,Violencia intrafamiliar,,,Elorrio,Por 10.000,Elorrio,2.6
2018,Violencia intrafamiliar,,,Elorrio,Por 10.000,Elorrio,2.6
2018,Violencia intrafamiliar,,,Elvillar/Bilar,Por 10.000,Elvillar/Bilar,0.0
2019,Violencia intrafamiliar,,,Elvillar/Bilar,Por 10.000,Elvillar/Bilar,0.0
2020,Violencia intrafamiliar,,,Elvillar/Bilar,Por 10.000,Elvillar/Bilar,0.0
2020,Violencia intrafamiliar,,,Erandio,Por 10.000,Erandio,16.1
2018,Violencia intrafamiliar,,,Erandio,Por 10.000,Erandio,9.5
2019,Violencia intrafamiliar,,,Erandio,Por 10.000,Erandio,12.0
2020,Violencia intrafamiliar,,,Ereño,Por 10.000,Ereño,0.0
2018,Violencia intrafamiliar,,,Ereño,Por 10.000,Ereño,0.0
2019,Violencia intrafamiliar,,,Ereño,Por 10.000,Ereño,0.0
2019,Violencia intrafamiliar,,,Ermua,Por 10.000,Ermua,21.2
2018,Violencia intrafamiliar,,,Ermua,Por 10.000,Ermua,6.2
2020,Violencia intrafamiliar,,,Ermua,Por 10.000,Ermua,8.8
2020,Violencia intrafamiliar,,,Errenteria,Por 10.000,Errenteria,15.2
2018,Violencia intrafamiliar,,,Errenteria,Por 10.000,Errenteria,8.8
2019,Violencia intrafamiliar,,,Errenteria,Por 10.000,Errenteria,13.7
2018,Violencia intrafamiliar,,,Errezil,Por 10.000,Errezil,0.0
2019,Violencia intrafamiliar,,,Errezil,Por 10.000,Errezil,0.0
2020,Violencia intrafamiliar,,,Errezil,Por 10.000,Errezil,0.0
2018,Violencia intrafamiliar,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,0.0
2019,Violencia intrafamiliar,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,0.0
2020,Violencia intrafamiliar,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,26.2
2020,Violencia intrafamiliar,,,Errigoiti,Por 10.000,Errigoiti,0.0
2019,Violencia intrafamiliar,,,Errigoiti,Por 10.000,Errigoiti,0.0
2018,Violencia intrafamiliar,,,Errigoiti,Por 10.000,Errigoiti,0.0
2019,Violencia intrafamiliar,,,Eskoriatza,Por 10.000,Eskoriatza,4.9
2018,Violencia intrafamiliar,,,Eskoriatza,Por 10.000,Eskoriatza,39.3
2020,Violencia intrafamiliar,,,Eskoriatza,Por 10.000,Eskoriatza,19.4
2020,Violencia intrafamiliar,,,Etxebarri,Por 10.000,Etxebarri,5.2
2018,Violencia intrafamiliar,,,Etxebarri,Por 10.000,Etxebarri,5.2
2019,Violencia intrafamiliar,,,Etxebarri,Por 10.000,Etxebarri,17.3
2018,Violencia intrafamiliar,,,Etxebarria,Por 10.000,Etxebarria,0.0
2019,Violencia intrafamiliar,,,Etxebarria,Por 10.000,Etxebarria,0.0
2020,Violencia intrafamiliar,,,Etxebarria,Por 10.000,Etxebarria,0.0
2019,Violencia intrafamiliar,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,0.0
2020,Violencia intrafamiliar,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,0.0
2018,Violencia intrafamiliar,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,0.0
2020,Violencia intrafamiliar,,,Forua,Por 10.000,Forua,0.0
2019,Violencia intrafamiliar,,,Forua,Por 10.000,Forua,21.6
2018,Violencia intrafamiliar,,,Forua,Por 10.000,Forua,0.0
2020,Violencia intrafamiliar,,,Fruiz,Por 10.000,Fruiz,0.0
2018,Violencia intrafamiliar,,,Fruiz,Por 10.000,Fruiz,0.0
2019,Violencia intrafamiliar,,,Fruiz,Por 10.000,Fruiz,0.0
2020,Violencia intrafamiliar,,,Gabiria,Por 10.000,Gabiria,0.0
2019,Violencia intrafamiliar,,,Gabiria,Por 10.000,Gabiria,0.0
2018,Violencia intrafamiliar,,,Gabiria,Por 10.000,Gabiria,45.7
2018,Violencia intrafamiliar,,,Gaintza,Por 10.000,Gaintza,0.0
2019,Violencia intrafamiliar,,,Gaintza,Por 10.000,Gaintza,0.0
2020,Violencia intrafamiliar,,,Gaintza,Por 10.000,Gaintza,0.0
2020,Violencia intrafamiliar,,,Galdakao,Por 10.000,Galdakao,12.1
2019,Violencia intrafamiliar,,,Galdakao,Por 10.000,Galdakao,9.4
2018,Violencia intrafamiliar,,,Galdakao,Por 10.000,Galdakao,14.1
2018,Violencia intrafamiliar,,,Galdames,Por 10.000,Galdames,0.0
2019,Violencia intrafamiliar,,,Galdames,Por 10.000,Galdames,0.0
2020,Violencia intrafamiliar,,,Galdames,Por 10.000,Galdames,0.0
2019,Violencia intrafamiliar,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,14.4
2020,Violencia intrafamiliar,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,0.0
2018,Violencia intrafamiliar,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,0.0
2018,Violencia intrafamiliar,,,Garai,Por 10.000,Garai,0.0
2019,Violencia intrafamiliar,,,Garai,Por 10.000,Garai,0.0
2020,Violencia intrafamiliar,,,Garai,Por 10.000,Garai,0.0
2020,Violencia intrafamiliar,,,Gatika,Por 10.000,Gatika,0.0
2019,Violencia intrafamiliar,,,Gatika,Por 10.000,Gatika,0.0
2018,Violencia intrafamiliar,,,Gatika,Por 10.000,Gatika,12.1
2020,Violencia intrafamiliar,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,0.0
2018,Violencia intrafamiliar,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,0.0
2019,Violencia intrafamiliar,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,0.0
2019,Violencia intrafamiliar,,,Gaztelu,Por 10.000,Gaztelu,519.5
2020,Violencia intrafamiliar,,,Gaztelu,Por 10.000,Gaztelu,122.0
2018,Violencia intrafamiliar,,,Gaztelu,Por 10.000,Gaztelu,138.9
2019,Violencia intrafamiliar,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,11.4
2020,Violencia intrafamiliar,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,8.0
2018,Violencia intrafamiliar,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,5.7
2020,Violencia intrafamiliar,,,Getaria,Por 10.000,Getaria,0.0
2019,Violencia intrafamiliar,,,Getaria,Por 10.000,Getaria,7.1
2018,Violencia intrafamiliar,,,Getaria,Por 10.000,Getaria,0.0
2020,Violencia intrafamiliar,,,Getxo,Por 10.000,Getxo,9.1
2018,Violencia intrafamiliar,,,Getxo,Por 10.000,Getxo,9.2
2019,Violencia intrafamiliar,,,Getxo,Por 10.000,Getxo,7.3
2018,Violencia intrafamiliar,,,Gizaburuaga,Por 10.000,Gizaburuaga,0.0
2020,Violencia intrafamiliar,,,Gizaburuaga,Por 10.000,Gizaburuaga,0.0
2019,Violencia intrafamiliar,,,Gizaburuaga,Por 10.000,Gizaburuaga,0.0
2018,Violencia intrafamiliar,,,Gordexola,Por 10.000,Gordexola,0.0
2019,Violencia intrafamiliar,,,Gordexola,Por 10.000,Gordexola,0.0
2020,Violencia intrafamiliar,,,Gordexola,Por 10.000,Gordexola,36.5
2019,Violencia intrafamiliar,,,Gorliz,Por 10.000,Gorliz,3.3
2020,Violencia intrafamiliar,,,Gorliz,Por 10.000,Gorliz,6.5
2018,Violencia intrafamiliar,,,Gorliz,Por 10.000,Gorliz,9.9
2018,Violencia intrafamiliar,,,Güeñes,Por 10.000,Güeñes,8.9
2020,Violencia intrafamiliar,,,Güeñes,Por 10.000,Güeñes,0.0
2019,Violencia intrafamiliar,,,Güeñes,Por 10.000,Güeñes,5.9
2020,Violencia intrafamiliar,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,0.0
2018,Violencia intrafamiliar,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,0.0
2019,Violencia intrafamiliar,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,194.2
2019,Violencia intrafamiliar,,,Hernani,Por 10.000,Hernani,5.8
2020,Violencia intrafamiliar,,,Hernani,Por 10.000,Hernani,20.0
2018,Violencia intrafamiliar,,,Hernani,Por 10.000,Hernani,10.7
2020,Violencia intrafamiliar,,,Hernialde,Por 10.000,Hernialde,0.0
2018,Violencia intrafamiliar,,,Hernialde,Por 10.000,Hernialde,0.0
2019,Violencia intrafamiliar,,,Hernialde,Por 10.000,Hernialde,0.0
2019,Violencia intrafamiliar,,,Hondarribia,Por 10.000,Hondarribia,5.8
2020,Violencia intrafamiliar,,,Hondarribia,Por 10.000,Hondarribia,9.3
2018,Violencia intrafamiliar,,,Hondarribia,Por 10.000,Hondarribia,2.3
2020,Violencia intrafamiliar,,,Ibarra,Por 10.000,Ibarra,4.8
2019,Violencia intrafamiliar,,,Ibarra,Por 10.000,Ibarra,0.0
2018,Violencia intrafamiliar,,,Ibarra,Por 10.000,Ibarra,0.0
2019,Violencia intrafamiliar,,,Ibarrangelu,Por 10.000,Ibarrangelu,62.9
2020,Violencia intrafamiliar,,,Ibarrangelu,Por 10.000,Ibarrangelu,0.0
2018,Violencia intrafamiliar,,,Ibarrangelu,Por 10.000,Ibarrangelu,0.0
2018,Violencia intrafamiliar,,,Idiazabal,Por 10.000,Idiazabal,8.5
2019,Violencia intrafamiliar,,,Idiazabal,Por 10.000,Idiazabal,25.8
2020,Violencia intrafamiliar,,,Idiazabal,Por 10.000,Idiazabal,0.0
2018,Violencia intrafamiliar,,,Igorre,Por 10.000,Igorre,0.0
2019,Violencia intrafamiliar,,,Igorre,Por 10.000,Igorre,27.8
2020,Violencia intrafamiliar,,,Igorre,Por 10.000,Igorre,18.7
2020,Violencia intrafamiliar,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2018,Violencia intrafamiliar,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2019,Violencia intrafamiliar,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2020,Violencia intrafamiliar,,,Irun,Por 10.000,Irun,10.7
2018,Violencia intrafamiliar,,,Irun,Por 10.000,Irun,13.0
2019,Violencia intrafamiliar,,,Irun,Por 10.000,Irun,13.6
2019,Violencia intrafamiliar,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,41.1
2020,Violencia intrafamiliar,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,29.6
2018,Violencia intrafamiliar,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,5.8
2018,Violencia intrafamiliar,,,Irura,Por 10.000,Irura,0.0
2020,Violencia intrafamiliar,,,Irura,Por 10.000,Irura,0.0
2019,Violencia intrafamiliar,,,Irura,Por 10.000,Irura,0.0
2019,Violencia intrafamiliar,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,0.0
2020,Violencia intrafamiliar,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,0.0
2018,Violencia intrafamiliar,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,0.0
2020,Violencia intrafamiliar,,,Ispaster,Por 10.000,Ispaster,0.0
2019,Violencia intrafamiliar,,,Ispaster,Por 10.000,Ispaster,0.0
2018,Violencia intrafamiliar,,,Ispaster,Por 10.000,Ispaster,0.0
2018,Violencia intrafamiliar,,,Itsasondo,Por 10.000,Itsasondo,0.0
2019,Violencia intrafamiliar,,,Itsasondo,Por 10.000,Itsasondo,0.0
2020,Violencia intrafamiliar,,,Itsasondo,Por 10.000,Itsasondo,0.0
2019,Violencia intrafamiliar,,,Iurreta,Por 10.000,Iurreta,10.6
2018,Violencia intrafamiliar,,,Iurreta,Por 10.000,Iurreta,0.0
2020,Violencia intrafamiliar,,,Iurreta,Por 10.000,Iurreta,0.0
2019,Violencia intrafamiliar,,,Izurtza,Por 10.000,Izurtza,0.0
2018,Violencia intrafamiliar,,,Izurtza,Por 10.000,Izurtza,0.0
2020,Violencia intrafamiliar,,,Izurtza,Por 10.000,Izurtza,0.0
2018,Violencia intrafamiliar,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,22.0
2020,Violencia intrafamiliar,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,22.5
2019,Violencia intrafamiliar,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,29.6
2020,Violencia intrafamiliar,,,Kortezubi,Por 10.000,Kortezubi,0.0
2019,Violencia intrafamiliar,,,Kortezubi,Por 10.000,Kortezubi,0.0
2018,Violencia intrafamiliar,,,Kortezubi,Por 10.000,Kortezubi,0.0
2020,Violencia intrafamiliar,,,Kripan,Por 10.000,Kripan,0.0
2019,Violencia intrafamiliar,,,Kripan,Por 10.000,Kripan,0.0
2018,Violencia intrafamiliar,,,Kripan,Por 10.000,Kripan,0.0
2020,Violencia intrafamiliar,,,Kuartango,Por 10.000,Kuartango,0.0
2018,Violencia intrafamiliar,,,Kuartango,Por 10.000,Kuartango,65.4
2019,Violencia intrafamiliar,,,Kuartango,Por 10.000,Kuartango,0.0
2019,Violencia intrafamiliar,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,0.0
2018,Violencia intrafamiliar,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,13.4
2020,Violencia intrafamiliar,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,13.0
2020,Violencia intrafamiliar,,,Lagrán,Por 10.000,Lagrán,0.0
2019,Violencia intrafamiliar,,,Lagrán,Por 10.000,Lagrán,0.0
2018,Violencia intrafamiliar,,,Lagrán,Por 10.000,Lagrán,0.0
2019,Violencia intrafamiliar,,,Laguardia,Por 10.000,Laguardia,0.0
2018,Violencia intrafamiliar,,,Laguardia,Por 10.000,Laguardia,0.0
2020,Violencia intrafamiliar,,,Laguardia,Por 10.000,Laguardia,0.0
2019,Violencia intrafamiliar,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,0.0
2020,Violencia intrafamiliar,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,0.0
2018,Violencia intrafamiliar,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,29.2
2020,Violencia intrafamiliar,,,Lanestosa,Por 10.000,Lanestosa,75.8
2019,Violencia intrafamiliar,,,Lanestosa,Por 10.000,Lanestosa,0.0
2018,Violencia intrafamiliar,,,Lanestosa,Por 10.000,Lanestosa,0.0
2018,Violencia intrafamiliar,,,Lantarón,Por 10.000,Lantarón,24.2
2020,Violencia intrafamiliar,,,Lantarón,Por 10.000,Lantarón,23.8
2019,Violencia intrafamiliar,,,Lantarón,Por 10.000,Lantarón,24.0
2018,Violencia intrafamiliar,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,0.0
2019,Violencia intrafamiliar,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,0.0
2020,Violencia intrafamiliar,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,0.0
2018,Violencia intrafamiliar,,,Larrabetzu,Por 10.000,Larrabetzu,9.4
2020,Violencia intrafamiliar,,,Larrabetzu,Por 10.000,Larrabetzu,0.0
2019,Violencia intrafamiliar,,,Larrabetzu,Por 10.000,Larrabetzu,0.0
2019,Violencia intrafamiliar,,,Larraul,Por 10.000,Larraul,0.0
2020,Violencia intrafamiliar,,,Larraul,Por 10.000,Larraul,0.0
2018,Violencia intrafamiliar,,,Larraul,Por 10.000,Larraul,0.0
2018,Violencia intrafamiliar,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,4.1
2020,Violencia intrafamiliar,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,3.0
2019,Violencia intrafamiliar,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,3.1
2020,Violencia intrafamiliar,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,10.8
2019,Violencia intrafamiliar,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,10.7
2018,Violencia intrafamiliar,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,6.4
2018,Violencia intrafamiliar,,,Laukiz,Por 10.000,Laukiz,16.3
2020,Violencia intrafamiliar,,,Laukiz,Por 10.000,Laukiz,0.0
2019,Violencia intrafamiliar,,,Laukiz,Por 10.000,Laukiz,15.6
2018,Violencia intrafamiliar,,,Lazkao,Por 10.000,Lazkao,3.6
2019,Violencia intrafamiliar,,,Lazkao,Por 10.000,Lazkao,10.5
2020,Violencia intrafamiliar,,,Lazkao,Por 10.000,Lazkao,0.0
2018,Violencia intrafamiliar,,,Leaburu,Por 10.000,Leaburu,57.5
2019,Violencia intrafamiliar,,,Leaburu,Por 10.000,Leaburu,0.0
2020,Violencia intrafamiliar,,,Leaburu,Por 10.000,Leaburu,0.0
2018,Violencia intrafamiliar,,,Legazpi,Por 10.000,Legazpi,7.2
2019,Violencia intrafamiliar,,,Legazpi,Por 10.000,Legazpi,12.0
2020,Violencia intrafamiliar,,,Legazpi,Por 10.000,Legazpi,2.4
2019,Violencia intrafamiliar,,,Legorreta,Por 10.000,Legorreta,0.0
2020,Violencia intrafamiliar,,,Legorreta,Por 10.000,Legorreta,13.8
2018,Violencia intrafamiliar,,,Legorreta,Por 10.000,Legorreta,0.0
2018,Violencia intrafamiliar,,,Legutio,Por 10.000,Legutio,11.6
2020,Violencia intrafamiliar,,,Legutio,Por 10.000,Legutio,21.1
2019,Violencia intrafamiliar,,,Legutio,Por 10.000,Legutio,0.0
2019,Violencia intrafamiliar,,,Leintz-Gatzaga,Por 10.000,Leintz-Gatzaga,0.0
2020,Violencia intrafamiliar,,,Leintz-Gatzaga,Por 10.000,Leintz-Gatzaga,0.0
2018,Violencia intrafamiliar,,,Leintz-Gatzaga,Por 10.000,Leintz-Gatzaga,0.0
2019,Violencia intrafamiliar,,,Leioa,Por 10.000,Leioa,6.1
2018,Violencia intrafamiliar,,,Leioa,Por 10.000,Leioa,9.9
2020,Violencia intrafamiliar,,,Leioa,Por 10.000,Leioa,14.6
2018,Violencia intrafamiliar,,,Lekeitio,Por 10.000,Lekeitio,2.7
2020,Violencia intrafamiliar,,,Lekeitio,Por 10.000,Lekeitio,8.2
2019,Violencia intrafamiliar,,,Lekeitio,Por 10.000,Lekeitio,10.9
2019,Violencia intrafamiliar,,,Lemoa,Por 10.000,Lemoa,11.2
2020,Violencia intrafamiliar,,,Lemoa,Por 10.000,Lemoa,17.0
2018,Violencia intrafamiliar,,,Lemoa,Por 10.000,Lemoa,11.1
2020,Violencia intrafamiliar,,,Lemoiz,Por 10.000,Lemoiz,0.0
2019,Violencia intrafamiliar,,,Lemoiz,Por 10.000,Lemoiz,0.0
2018,Violencia intrafamiliar,,,Lemoiz,Por 10.000,Lemoiz,17.3
2018,Violencia intrafamiliar,,,Leza,Por 10.000,Leza,0.0
2020,Violencia intrafamiliar,,,Leza,Por 10.000,Leza,0.0
2019,Violencia intrafamiliar,,,Leza,Por 10.000,Leza,180.2
2020,Violencia intrafamiliar,,,Lezama,Por 10.000,Lezama,0.0
2019,Violencia intrafamiliar,,,Lezama,Por 10.000,Lezama,0.0
2018,Violencia intrafamiliar,,,Lezama,Por 10.000,Lezama,0.0
2020,Violencia intrafamiliar,,,Lezo,Por 10.000,Lezo,9.8
2019,Violencia intrafamiliar,,,Lezo,Por 10.000,Lezo,13.1
2018,Violencia intrafamiliar,,,Lezo,Por 10.000,Lezo,0.0
2020,Violencia intrafamiliar,,,Lizartza,Por 10.000,Lizartza,0.0
